year,city,school,address,course,threshold
2023/2024,Szczecinie,XVIII Liceum Ogólnokształcące im. Józefa Wybickiego,ul. Hoża 3 71-699 Szczecin,Klasa 1D (językowo-geograficzna),99.10
2023/2024,Szczecinie,XVIII Liceum Ogólnokształcące im. Józefa Wybickiego,ul. Hoża 3 71-699 Szczecin,Klasa 1E (ogólna z elementami programowania),71.60
2023/2024,Szczecinie,XVIII Liceum Ogólnokształcące im. Józefa Wybickiego,ul. Hoża 3 71-699 Szczecin,Klasa 1F (ogólna z elementami prawa),79.75
2023/2024,Szczecinie,XVIII Liceum Ogólnokształcące im. Józefa Wybickiego,ul. Hoża 3 71-699 Szczecin,Klasa 1G (humanistyczno-psychologiczna),86.60
2023/2024,Szczecinie,Liceum Ogólnokształcące Z Oddziałami Sportowymi,ul. Lucjana Rydla 49 70-783 Szczecin,Klasa 1B (oddział ogólnodostępny),54.95
2023/2024,Szczecinie,Liceum Ogólnokształcące Z Oddziałami Sportowymi,ul. Lucjana Rydla 49 70-783 Szczecin,Klasa 1F (oddział ogólnodostępny),38.40
2023/2024,Szczecinie,Liceum Ogólnokształcące Z Oddziałami Sportowymi,ul. Lucjana Rydla 49 70-783 Szczecin,Klasa 1M (oddział sportowy),120.00
2023/2024,Szczecinie,Liceum Ogólnokształcące Z Oddziałami Sportowymi,ul. Lucjana Rydla 49 70-783 Szczecin,Klasa 1R (oddział ogólnodostępny),44.30
2023/2024,Szczecinie,Liceum Ogólnokształcące Z Oddziałami Sportowymi,ul. Lucjana Rydla 49 70-783 Szczecin,Klasa 1S (oddział sportowy),155.00
2023/2024,Szczecinie,Liceum Ogólnokształcące Z Oddziałami Integracyjnymi,al. Wojska Polskiego 119 70-490 Szczecin,Klasa 1A (biologiczna z elementami psychologii),122.00
2023/2024,Szczecinie,Liceum Ogólnokształcące Z Oddziałami Integracyjnymi,al. Wojska Polskiego 119 70-490 Szczecin,Klasa 1B (pedagogiczna),112.25
2023/2024,Szczecinie,Liceum Ogólnokształcące Z Oddziałami Integracyjnymi,al. Wojska Polskiego 119 70-490 Szczecin,Klasa 1C (informatyczno-matematyczna),126.35
