ID_OKE;wojewodztwo;powiat;gmina;typ_gminy;kod_teryt_gminy;RSPO;ID_szkoły;nazwa_szkoly;miejscowosc;ulica_nr;typ_placowki;rodzaj_placowki;czy_publiczna;O_otrzymali_swiadectwo_dojrzałosci;O_liczba_zdających;O_zdawalnosc;PPP_liczba_zdajacych;PPP_liczba_laureatow;PPP_zdawalnosc;PPP_mean;PPP_std;PPP_median;PPP_mode;PPU_liczba_zdajacych;PPU_zdawalnosc;PPU_mean;APP_liczba_zdajacych;APP_liczba_laureatow;APP_zdawalnosc;APP_mean;APP_std;APP_median;APP_mode;APU_liczba_zdajacych;APU_zdawalnosc;APU_mean;MP_liczba_zdajacych;MP_liczba_laureatow;MP_zdawalnosc;MP_mean;MP_std;MP_median;MP_mode;AR_liczba_zdajacych;AR_liczba_laureatow;AR_mean;AR_std;AR_median;AR_mode;PR_liczba_zdajacych;PR_liczba_laureatow;PR_mean;PR_std;PR_median;PR_mode
6;Wielkopolskie;wolsztyński;Wolsztyn;miasto;3029034;34400;302903-14103;LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH W WOLSZTYNIE ZAKŁADU DOSKONALENIA ZAWODOWEGO W ZIELONEJ GÓRZE;Wolsztyn;ul. Przemysłowa 5;liceum;dla dorosłych;Nie;4;24;16.66666667;24;;20.83333333;22.58333333;13.92813898;22;27;24;70.83333333;26.33333333;24;;70.83333333;44.83333333;26.43650675;46;73;24;95.83333333;60.29166667;24;;16.66666667;17.25;7.827568801;16;12;19;;21.31578947;13.42053663;18;5;;;;;;
6;Wielkopolskie;wrzesiński;Września;miasto;3030054;12529;303005-01127;II LICEUM OGÓLNOKSZTAŁCĄCE WE WRZEŚNI;Września;ul. Kaliska 2a;liceum;dla młodzieży;Tak;25;30;83.33333333;30;;100;55.1;10.70622872;54;57;30;100;60.7;30;;90;67.36666667;26.79861108;80;87;30;100;74.66666667;30;;86.66666667;51.33333333;23.24554916;45;24;23;;54.2173913;22.51174867;52;47;5;;21.2;14.4138822;17;
6;Wielkopolskie;wrzesiński;Września;miasto;3030054;12623;303005-0134J;TECHNIKUM NR 2 WE WRZESNI;Września;ul. Kaliska 2a;technikum;dla młodzieży;Tak;87;122;71.31147541;123;;90.98360656;56.13821138;19.91458395;58;58;123;97.54098361;60.74796748;121;;80.83333333;59.38016529;30.96445742;62;98;120;98.33333333;67.96666667;123;;81.14754098;47.59349593;21.30683214;46;30;51;;55.84313725;24.41662287;63;63;3;;;;;
6;Wielkopolskie;wrzesiński;Września;miasto;3030054;8916;303005-0214M;LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH WE WRZEŚNI;Września;ul. Koszarowa 12;liceum;dla dorosłych;Tak;2;8;25;8;;100;46.75;16.47536039;43.5;30;8;100;58.625;7;;71.42857143;52.14285714;29.22537338;40;;7;100;60.42857143;8;;50;32.75;16.27690081;27;;2;;;;;;1;;;;;
6;Wielkopolskie;wrzesiński;Września;miasto;3030054;9037;303005-0232I;TECHNIKUM NR 3 WE WRZEŚNI;Września;ul. Koszarowa 12;technikum;dla młodzieży;Tak;21;27;77.77777778;27;;100;53.33333333;11.49557081;53;47;27;100;47.92592593;27;;81.48148148;54.85185185;28.72178642;48;25;27;100;61.48148148;27;;85.18518519;41.33333333;15.69146973;38;30;15;;45.93333333;25.79267769;37;30;2;;;;;
6;Wielkopolskie;wrzesiński;Września;miasto;3030054;273252;303005-026N0;LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH WE WRZEŚNI;Września;ul. Wojska Polskiego 2a;liceum;dla dorosłych;Tak;3;17;17.64705882;17;;47.05882353;28;13.47765035;27;27;17;100;40.58823529;17;;64.70588235;43.41176471;24.50464259;38;13;17;100;74.11764706;17;;23.52941176;21.29411765;8.810185989;22;8;10;;26.1;24.0143707;17.5;8;4;;;;;
6;Wielkopolskie;wrzesiński;Września;miasto;3030054;12034;303005-0310V;LICEUM OGÓLNOKSZTAŁCĄCE IM. HENRYKA SIENKIEWICZA;Września;ul. Witkowska 1;liceum;dla młodzieży;Tak;155;155;100;155;1;100;74.86451613;10.97744163;75;68;155;100;84.05806452;154;;100;92.94155844;10.40057254;97;100;154;100;91.50649351;155;;100;74.8;17.56771232;78;98;102;;73.42156863;19.10724956;80;82;64;1;56.359375;23.52483208;60;63
6;Wielkopolskie;wrzesiński;Września;miasto;3030054;12656;303005-0432W;TECHNIKUM NR 1 WE WRZEŚNI;Września;ul. Wojska Polskiego 1;technikum;dla młodzieży;Tak;163;169;96.44970414;170;;99.40828402;61.78823529;15.88939278;65;72;169;100;74.86982249;170;;98.22485207;77.46470588;22.96394722;88;100;169;100;81.31952663;170;;97.04142012;65.61176471;23.25034806;64;42;108;;66.49074074;21.28270702;70;68;14;;25.78571429;15.19482323;27.5;26
6;Wielkopolskie;wrzesiński;Września;miasto;3030054;126010;303005-05190;LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH WE WRZEŚNI;Września;ul. Kaliska 2B;liceum;dla dorosłych;Nie;5;9;55.55555556;11;;66.66666667;27.81818182;11.73044355;30;;10;88.88888889;38.2;8;;71.42857143;52.625;34.24885947;56.5;78;7;85.71428571;70;11;;55.55555556;24.72727273;17.95494821;20;10;4;;;;;;1;;;;;
6;Wielkopolskie;złotowski;Złotów;gmina miejska;3031011;24497;303101-0118M;III LICEUM OGÓLNOKSZTAŁCĄCE IM. HIPOLITA CEGIELSKIEGO W ZŁOTOWIE;Złotów;ul. Norwida 10;liceum;dla młodzieży;Tak;4;16;25;17;;81.25;35.82352941;15.61761936;37;32;16;87.5;42.6875;15;;60;43.66666667;27.96823595;35;35;15;66.66666667;40.86666667;16;;31.25;23;15.44344521;16;10;13;;28.69230769;27.08784745;15;8;;;;;;
6;Wielkopolskie;złotowski;Złotów;gmina miejska;3031011;131861;303101-0214V;LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH IM. HIPOLITA CEGIELSKIEGO W ZŁOTOWIE;Złotów;ul. Norwida 10;liceum;dla dorosłych;Tak;9;26;34.61538462;26;;57.69230769;37.23076923;18.87470365;36;15;26;100;49.88461538;10;;90;55.1;23.95600134;57.5;63;10;100;60;26;;34.61538462;25.92307692;13.01455717;24;10;5;;32.2;28.41408102;18;;3;;;;;
6;Wielkopolskie;złotowski;Złotów;gmina miejska;3031011;22926;303101-0232R;TECHNIKUM NR 1 IM. HIPOLITA CEGIELSKIEGO W ZŁOTOWIE;Złotów;ul. Norwida 10;technikum;dla młodzieży;Tak;31;64;48.4375;68;;84.375;44.23529412;17.89850277;44;38;65;96.875;58.27692308;63;;79.66101695;52.68253968;28.92509505;52;90;61;91.52542373;53.18032787;69;;53.125;34.46376812;21.89075625;26;26;35;;45.97142857;24.58046346;42;58;9;;3.777777778;7.612530281;0;0
6;Wielkopolskie;złotowski;Złotów;gmina miejska;3031011;78217;303101-0311Z;II LICEUM OGÓLNOKSZTAŁCĄCE IM. JANA PAWŁA II W ZŁOTOWIE;Złotów;pl. Wolności 1/2;liceum;dla młodzieży;Tak;28;29;96.55172414;29;;100;71.17241379;11.93970185;73;73;29;100;68.48275862;28;;100;81.07142857;21.36072593;92.5;93;28;100;81.78571429;29;;96.55172414;44.34482759;19.57527621;42;30;23;;68.13043478;21.8279923;72;32;17;;30.94117647;18.4883766;31;20
6;Wielkopolskie;złotowski;Złotów;gmina miejska;3031011;78220;303101-0333B;TECHNIKUM NR 2 IM. JANA PAWŁA II W ZŁOTOWIE;Złotów;pl. Wolności 1/2;technikum;dla młodzieży;Tak;64;66;96.96969697;66;;100;59.92424242;13.5011903;59;57;66;100;67.72727273;65;;98.46153846;78.87692308;22.30729973;90;100;65;98.46153846;80.76923077;66;;98.48484848;56;18.90326251;54;50;42;;68.11904762;25.64705718;76;90;2;;;;;
6;Wielkopolskie;złotowski;Złotów;gmina miejska;3031011;13053;303101-0510I;I LICEUM OGÓLNOKSZTAŁCĄCE IM. MARII SKŁODOWSKIEJ - CURIE W ZŁOTOWIE;Złotów;ul. Bohaterów Westerplatte 9;liceum;dla młodzieży;Tak;88;89;98.87640449;89;;100;65.1011236;13.62420594;65;68;89;100;78.28089888;89;;100;86.52808989;17.0353828;93;98;89;100;83.64044944;89;;98.87640449;77.79775281;19.35602556;80;100;74;;68.97297297;19.77985118;70.5;63;35;;46.62857143;24.17210401;43;43
6;Zachodniopomorskie;białogardzki;Białogard;gmina miejska;3201011;74145;320101-01349;TECHNIKUM MECHANICZNO-ELEKTRYCZNE W BIAŁOGARDZIE;Białogard;ul. Stefana Kardynała Wyszyńskiego 14;technikum;dla młodzieży;Tak;11;13;84.61538462;14;;92.30769231;59.78571429;15.70340532;64;63;13;100;51.53846154;14;;100;61.28571429;24.26175289;60;47;14;100;50.64285714;14;;92.30769231;54;24.93419912;56;;10;;43.2;29.90919591;33;12;;;;;;
6;Zachodniopomorskie;białogardzki;Białogard;gmina miejska;3201011;71124;320101-0139K;TECHNIKUM INFORMATYCZNE W BIAŁOGARDZIE;Białogard;ul. Stefana Kardynała Wyszyńskiego 14;technikum;dla młodzieży;Tak;17;21;80.95238095;21;;95.23809524;61.61904762;17.57562216;63;50;21;100;66.0952381;21;;95.23809524;75.95238095;22.29558186;83;97;21;100;76.19047619;21;;80.95238095;50;27.72655595;50;16;19;;62.47368421;29.51960708;75;28;4;;;;;
6;Zachodniopomorskie;białogardzki;Białogard;gmina miejska;3201011;71123;320101-013AF;TECHNIKUM ORGANIZACJI TURYSTYKI W BIAŁOGARDZIE;Białogard;ul. Stefana Kardynała Wyszyńskiego 14;technikum;dla młodzieży;Tak;10;16;62.5;16;;87.5;42.1875;15.19958367;40;32;16;100;56.125;16;;81.25;65.3125;28.54102037;79;87;16;87.5;57.5;16;;62.5;29.875;13.70161943;31;10;10;;49;23.13438999;47.5;47;4;;;;;
6;Zachodniopomorskie;białogardzki;Białogard;gmina miejska;3201011;13382;320101-0310L;LICEUM OGÓLNOKSZTAŁCĄCE IM. BOGUSŁAWA X W BIAŁOGARDZIE;Białogard;ul. Grunwaldzka 46;liceum;dla młodzieży;Tak;64;71;90.14084507;71;;98.5915493;57.74647887;15.00865319;55;48;71;100;60.18309859;70;;97.14285714;78.11428571;23.51020621;90;95;70;100;79.12857143;71;;90.14084507;54.3943662;24.38567975;52;38;55;;64.78181818;26.10934414;70;80;15;;22.26666667;19.65525092;20;0
6;Zachodniopomorskie;białogardzki;Białogard;gmina miejska;3201011;22295;320101-0410A;"PRYWATNE CENTRUM EDUKACYJNE ""SZKOLY SUKCES"" LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH W BIAŁOGARDZIE";Białogard;ul. Mickiewicza 24;liceum;dla dorosłych;Nie;;;;2;;;;;;;;;;2;;;;;;;1;;;2;;;;;;;;;;;;;;;;;;
6;Zachodniopomorskie;białogardzki;Białogard;gmina miejska;3201011;19765;320101-1510M;"PRYWATNE CENTRUM EDUKACYJNE ""SZKOŁY SUKCES"" I LICEUM OGÓLNOKSZTAŁCĄCE W BIAŁOGARDZIE";Białogard;ul. Mickiewicza 24;liceum;dla młodzieży;Nie;11;18;61.11111111;18;;83.33333333;48.83333333;19.48004677;48.5;43;19;100;69.78947368;18;;94.11764706;69.05555556;27.22227891;80;97;17;100;73.11764706;19;;61.11111111;37.36842105;25.82575321;30;10;11;;62.18181818;30.05999511;83;83;;;;;;
6;Zachodniopomorskie;białogardzki;Karlino;miasto;3201034;71109;320103-0515C;LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH W KARLINIE;Karlino;ul. Księdza Brzóski 6;liceum;dla dorosłych;Tak;1;5;20;7;;60;24.42857143;16.49984539;22;7;6;100;46;7;;80;49;32.24903099;35;;6;100;67.16666667;7;;20;14.28571429;6.363159272;14;;3;;;;;;2;;;;;
6;Zachodniopomorskie;białogardzki;Karlino;miasto;3201034;263595;320103-0536T;TECHNIKUM W KARLINIE W ZESPOLE SZKÓŁ W KARLINIE PRZY UL. KS. BRZÓSKI 6;Karlino;ul. Księdza Brzóski 6;technikum;dla młodzieży;Tak;23;29;79.31034483;30;;96.55172414;38.73333333;17.69168041;37.5;38;29;100;60.03448276;29;;89.28571429;63.06896552;27.98390059;65;95;28;92.85714286;76.85714286;29;;82.75862069;48.82758621;19.40150895;54;58;14;;54.5;29.99702366;58.5;23;;;;;;
6;Zachodniopomorskie;białogardzki;Tychowo;miasto;3201044;29579;320104-06114;LICEUM OGÓLNOKSZTAŁCĄCE W TYCHOWIE;Tychowo;ul. Parkowa 20;liceum;dla młodzieży;Tak;14;25;56;26;;100;49.15384615;6.954203531;50;45;26;96;56.80769231;26;;92;68.72;25.89597652;75;57;25;96;74.36;26;;60;28.69230769;10.16694959;28;20;14;;62.53846154;21.78077976;65;65;2;;;;;
6;Zachodniopomorskie;choszczeński;Choszczno;miasto;3202024;11985;320202-0311C;I LICEUM OGÓLNOKSZTAŁCĄCE;Choszczno;ul. Bolesława Chrobrego 31;liceum;dla młodzieży;Tak;66;76;86.84210526;76;;96.05263158;60.92105263;16.94710281;61;82;76;100;83.05263158;74;;89.18918919;73.18918919;26.55574233;85;100;74;95.94594595;77.33783784;76;;93.42105263;59.65789474;23.96793507;61;24;49;;64.375;23.0882591;67.5;60;22;;43.86363636;28.51840786;49;0
6;Zachodniopomorskie;choszczeński;Choszczno;miasto;3202024;11986;320202-0334J;TECHNIKUM NR 1 W ZESPOLE SZKÓŁ NR 1 IM. BOLESŁAWA KRZYWOUSTEGO W CHOSZCZNIE;Choszczno;ul. Bolesława Chrobrego 31;technikum;dla młodzieży;Tak;43;73;58.90410959;73;;76.71232877;45.02739726;20.07450001;47;40;73;100;63.89041096;71;;74.64788732;57.76056338;30.83964194;53;97;71;85.91549296;57.56338028;73;;60.2739726;35.97260274;22.35331032;34;16;40;;44.7;32.926585;37.5;10;1;;;;;
6;Zachodniopomorskie;choszczeński;Choszczno;miasto;3202024;10659;320202-0514B;LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH W CHOSZCZNIE;Choszczno;ul. Grunwaldzka 30;liceum;dla dorosłych;Tak;1;1;;1;;;;;;;1;;;1;;;;;;;1;;;1;;;;;;;1;;;;;;;;;;;
6;Zachodniopomorskie;choszczeński;Choszczno;miasto;3202024;9759;320202-0610K;"PRYWATNE LICEUM OGÓLNOKSZTAŁCĄCE PRZY CENTRUM EDUKACYJNYM ""OMNIBUS""";Choszczno;ul. Obrońców Westerplatte 1;liceum;dla dorosłych;Nie;1;2;;4;;;;;;;2;;;4;;;;;;;2;;;4;;;;;;;2;;;;;;;;;;;
6;Zachodniopomorskie;choszczeński;Choszczno;miasto;3202024;8584;320202-063NZ;TECHNIKUM NR 2 W ZESPOLE SZKÓŁ NR 2 IM. NOBLISTÓW POLSKICH W CHOSZCZNIE;Choszczno;ul. Polna 5;technikum;dla młodzieży;Tak;11;21;52.38095238;23;;80.95238095;44.17391304;17.21640313;48;37;23;95.23809524;51.47826087;23;;80.95238095;48.2173913;26.15165889;43;20;21;95.23809524;57.52380952;23;;57.14285714;29.39130435;15.77488133;26;16;8;;32.25;23.92566613;25;;9;;17.22222222;24.47119748;3;0
6;Zachodniopomorskie;choszczeński;Choszczno;miasto;3202024;124600;320202-13104;PRYWATNE LICEUM OGÓLNOKSZTAŁCĄCE;Choszczno;ul. Obrońców Westerplatte 1;liceum;dla dorosłych;Nie;3;8;37.5;11;;75;40.18181818;12.79785623;43;43;8;100;64.25;11;;75;59.45454545;34.38383245;60;8;8;100;77.875;11;;37.5;24.54545455;12.41965917;22;;5;;51.8;24.22725738;50;;2;;;;;
6;Zachodniopomorskie;drawski;Czaplinek;miasto;3203014;86042;320301-0112N;LICEUM OGÓLNOKSZTAŁCĄCE IM. 3 DYWIZJI STRZELCÓW KARPACKICH W CZAPLINKU;Czaplinek;ul. Parkowa 2;liceum;dla młodzieży;Tak;13;16;81.25;16;;93.75;52.9375;10.87122779;53;47;16;93.75;45.6875;15;;93.33333333;77.26666667;21.38992494;85;90;15;100;67.33333333;16;;81.25;50.25;21.2235129;50;;11;;64.45454545;17.67053859;65;65;4;;;;;
6;Zachodniopomorskie;drawski;Czaplinek;miasto;3203014;118457;320301-0138F;TECHNIKUM W CZAPLINKU;Czaplinek;ul. Grunwaldzka 1;technikum;dla młodzieży;Tak;9;11;81.81818182;11;;100;61.27272727;17.47773081;55;53;11;100;62.90909091;11;;90.90909091;75.90909091;28.99672253;93;98;11;100;68.90909091;11;;81.81818182;44.90909091;13.08333114;46;;7;;75.42857143;12.06952648;75;;;;;;;
6;Zachodniopomorskie;drawski;Drawsko Pomorskie;miasto;3203024;54118;320302-17109;LICEUM OGÓLNOKSZTAŁCĄCE IM. I ARMII WOJSKA POLSKIEGO W DRAWSKU POMORSKIM;Drawsko Pomorskie;ul. Złocieniecka 25;liceum;dla młodzieży;Tak;38;41;92.68292683;41;;97.56097561;51.68292683;15.91047979;50;43;41;100;81.92682927;42;;95.12195122;79.71428571;25.4317815;88.5;100;41;100;77.92682927;41;;95.12195122;65.41463415;24.85958186;64;38;33;;66.90909091;22.89549861;73;83;16;;39;20.90155497;34.5;14
6;Zachodniopomorskie;drawski;Drawsko Pomorskie;miasto;3203024;7644;320302-1730V;TECHNIKUM W DRAWSKU POMORSKIM;Drawsko Pomorskie;ul. Połczyńska 7;technikum;dla młodzieży;Tak;4;17;23.52941176;18;;88.23529412;40.83333333;14.66761361;42.5;45;18;82.35294118;54.83333333;17;;68.75;51.52941176;32.38575876;55;68;16;100;63.9375;18;;47.05882353;32.66666667;16.32993162;28;18;6;;54.5;16.89921103;53.5;52;;;;;;
6;Zachodniopomorskie;drawski;Kalisz Pomorski;miasto;3203034;74313;320303-0611B;LICEUM OGÓLNOKSZTAŁCĄCE Z ODDZIAŁAMI DWUJĘZYCZNYMI W KALISZU POMORSKIM;Kalisz Pomorski;ul. Wolności 20;liceum;dla młodzieży;Tak;51;56;91.07142857;56;;96.42857143;51.73214286;17.98659329;52;50;56;100;68.98214286;55;;94.54545455;78.63636364;24.47140345;88;98;55;100;76.36363636;56;;96.42857143;54.42857143;21.31972355;52;56;15;;37.33333333;18.2233062;33;23;11;;52.27272727;28.41603551;60;29
6;Zachodniopomorskie;drawski;Kalisz Pomorski;miasto;3203034;122206;320303-06373;TECHNIKUM W KALISZU POMORSKIM;Kalisz Pomorski;ul. Wolności 20;technikum;dla młodzieży;Tak;14;15;93.33333333;15;;100;50.66666667;12.69995626;48;43;15;100;75.8;15;;100;89.13333333;13.19023208;95;100;15;100;83.26666667;15;;93.33333333;62.26666667;27.24571322;62;98;14;;65.21428571;23.29064365;67.5;70;1;;;;;
6;Zachodniopomorskie;drawski;Złocieniec;miasto;3203064;53180;320306-0312O;LICEUM OGÓLNOKSZTAŁCĄCE W ZŁOCIEŃCU;Złocieniec;ul. Stefana Okrzei 9;liceum;dla młodzieży;Tak;11;26;42.30769231;26;;88.46153846;51.88461538;16.83477839;52;52;26;96.15384615;48.53846154;25;;76;65.8;30.01599574;77;97;25;92;60.2;26;;46.15384615;35.76923077;22.23875289;27;24;19;;50.52631579;32.23494087;45;7;;;;;;
6;Zachodniopomorskie;goleniowski;Goleniów;miasto;3204024;8319;320402-0116Z;I LICEUM OGÓLNOKSZTAŁCĄCE IM. STEFANA ŻEROMSKIEGO W GOLENIOWIE;Goleniów;ul. Maszewska 6;liceum;dla młodzieży;Tak;61;62;98.38709677;63;;100;64.52380952;11.81048383;63;60;62;100;79.01612903;63;;98.38709677;86;17.31317509;92;98;62;98.38709677;82.35483871;63;;100;72.38095238;20.87561695;76;98;54;;66.24074074;22.30174813;67;67;4;;;;;
6;Zachodniopomorskie;goleniowski;Goleniów;miasto;3204024;10337;320402-01325;TECHNIKUM NR 1 W GOLENIOWIE;Goleniów;ul. Maszewska 6;technikum;dla młodzieży;Tak;56;96;58.33333333;96;;93.75;54.52083333;14.77256689;55;52;96;98.95833333;52.15625;94;;88.29787234;68.29787234;27.74535797;75;97;94;92.55319149;68.23404255;96;;61.45833333;35.60416667;20.92968345;30;14;64;;54.203125;26.81894135;52.5;75;2;;;;;
6;Zachodniopomorskie;goleniowski;Goleniów;miasto;3204024;266929;320402-071NS;PUBLICZNE LICEUM OGÓLNOKSZTAŁCĄCE IM. KARDYNAŁA AUGUSTA HLONDA W GOLENIOWIE;Goleniów;ul. Szkolna 13;liceum;dla młodzieży;Tak;9;10;90;10;;100;59.4;11.30663522;57.5;;10;100;63.8;9;;100;83.11111111;22.28823528;97;98;9;100;78.44444444;10;;90;42.8;15.9298462;42;;8;;59.75;27.1926001;61;92;1;;;;;
6;Zachodniopomorskie;goleniowski;Nowogard;miasto;3204044;9956;320404-0233R;TECHNIKUM NR 1 W NOWOGARDZIE;Nowogard;ul. Księcia Józefa Poniatowskiego 21;technikum;dla młodzieży;Tak;42;58;72.4137931;58;;91.37931034;42.17241379;10.47515605;43;47;58;100;56.89655172;58;;84.48275862;55.86206897;29.22472281;56;15;58;91.37931034;59.24137931;58;;86.20689655;43.17241379;15.23622943;40;34;19;;56.68421053;24.77913518;55;37;;;;;;
6;Zachodniopomorskie;goleniowski;Nowogard;miasto;3204044;92941;320404-0811L;II LICEUM OGÓLNOKSZTAŁCĄCE W NOWOGARDZIE;Nowogard;ul. Bohaterów Warszawy 78;liceum;dla młodzieży;Tak;54;55;98.18181818;55;;100;72.56363636;12.42689698;73;62;55;100;72.92727273;54;;98.14814815;88.94444444;17.23843323;97;100;54;98.14814815;83.42592593;55;;100;69.41818182;18.64763296;70;88;42;;75.69047619;18.11009728;81;88;16;;71.4375;22.25131667;75.5;74
6;Zachodniopomorskie;goleniowski;Nowogard;miasto;3204044;8694;320404-1011O;I LICEUM OGÓLNOKSZTAŁCĄCE IM. PPOR. EMILII GIERCZAK W NOWOGARDZIE;Nowogard;ul. Wojska Polskiego 6;liceum;dla młodzieży;Tak;53;60;88.33333333;60;;98.33333333;50.68333333;16.84784028;49;43;60;100;70.36666667;59;;93.22033898;66.69491525;24.29218626;67;92;59;96.61016949;68.06779661;60;;91.66666667;46.63333333;17.58973817;48;36;36;;47.75;27.794259;45.5;17;14;;28.42857143;24.26259404;26;26
6;Zachodniopomorskie;gryficki;Gryfice;miasto;3205024;44209;320502-0112W;LICEUM OGÓLNOKSZTAŁCĄCE MISTRZOSTWA SPORTOWEGO W ZESPOLE SZKÓŁ IM. CZESŁAWA MIŁOSZA W GRYFICACH;Gryfice;ul. 11 Listopada 10;liceum;dla młodzieży;Tak;44;67;65.67164179;67;;91.04477612;47.94029851;15.00933103;50;55;67;100;54.67164179;66;;86.36363636;63.74242424;26.21317654;66;58;66;100;69.51515152;67;;70.14925373;36.8358209;15.03488184;36;24;45;;45.17777778;23.97154692;47;23;17;;18.23529412;23.0996038;3;0
6;Zachodniopomorskie;gryficki;Gryfice;miasto;3205024;71514;320502-01348;TECHNIKUM EKONOMICZNE W ZESPOLE SZKÓŁ IM. CZESŁAWA MIŁOSZA W GRYFICACH;Gryfice;ul. 11 Listopada 10;technikum;dla młodzieży;Tak;27;32;84.375;32;;93.75;50.0625;19.46461132;45;45;32;100;61.9375;33;;96.875;77.33333333;24.25953941;87;100;32;100;84.125;32;;84.375;55.375;24.75599675;50;46;22;;66.22727273;27.88276075;79;28;2;;;;;
6;Zachodniopomorskie;gryficki;Gryfice;miasto;3205024;24647;320502-04109;"LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH ""TOM"" W GRYFICACH";Gryfice;ul. 6 Marca 6;liceum;dla dorosłych;Nie;6;12;50;14;;75;33.71428571;13.48771172;33;33;14;100;38;10;;40;30;23.94577207;22.5;40;12;100;43.08333333;14;;75;34.71428571;6.616306387;35;26;1;;;;;;4;;;;;
6;Zachodniopomorskie;gryficki;Gryfice;miasto;3205024;12372;320502-0510Y;LICEUM OGÓLNOKSZTAŁCĄCE Z ODDZIAŁAMI DWUJĘZYCZNYMI IM. BOLESŁAWA CHROBREGO W GRYFICACH;Gryfice;ul. Wałowa 18;liceum;dla młodzieży;Tak;61;62;98.38709677;62;;100;70.93442623;14.65881803;72;60;62;100;84.09677419;62;;100;84.87096774;16.17692888;89;98;62;100;84.29032258;62;;98.38709677;64.80645161;18.92415994;64;64;31;;64.48387097;16.10624196;63;70;27;;47.74074074;30.96903183;49;3
6;Zachodniopomorskie;gryficki;Gryfice;miasto;3205024;16749;320502-0610N;LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH CENTRUM EDUKACYJNEGO TALENT-PROMOCJA-POSTĘP W GRYFICACH;Gryfice;ul. Cukrownicza 2;liceum;dla dorosłych;Nie;1;6;16.66666667;7;;50;25.85714286;22.64274448;13;12;6;100;47.83333333;7;;83.33333333;57.71428571;32.53883081;55;;6;100;67.66666667;7;;16.66666667;22.57142857;21.10421179;14;12;3;;;;;;;;;;;
6;Zachodniopomorskie;gryficki;Gryfice;miasto;3205024;110262;320502-2110G;LICEUM SZTUK PLASTYCZNYCH W GRYFICACH;Gryfice;ul. Marszałka Józefa Piłsudskiego 34;liceum;nie dotyczy;Nie;22;22;100;22;;100;58.13636364;10.34537865;57;57;22;100;81.40909091;22;;100;82.63636364;18.58285;91.5;93;22;100;79.36363636;22;;100;63.72727273;11.23784927;64;64;11;;77.45454545;7.608173074;80;80;3;;;;;
6;Zachodniopomorskie;gryficki;Gryfice;miasto;3205024;24728;320502-25108;"LICEUM OGÓLNOKSZTAŁCĄCE ""TOM"" W GRYFICACH";Gryfice;ul. 6 Marca 6;liceum;dla młodzieży;Nie;7;7;100;7;;100;48.28571429;5.823947746;48;42;7;100;52.85714286;7;;100;58.85714286;15.55110076;60;;7;100;85.28571429;7;;100;42;3.545621042;42;38;5;;29;14.33875866;30;;;;;;;
6;Zachodniopomorskie;gryficki;Gryfice;miasto;3205024;273365;320502-261NQ;LICEUM OGÓLNOKSZTAŁCĄCE CENTRUM EDUKACYJNEGO TALENT-PROMOCJA-POSTĘP W GRYFICACH;Gryfice;ul. Cukrownicza 2;liceum;dla młodzieży;Nie;1;5;20;6;;20;19;11.61895004;17;17;5;100;48;6;;60;33.66666667;17.74510887;29.5;;5;100;59.2;6;;20;17.33333333;7.972173829;17;8;4;;;;;;;;;;;
6;Zachodniopomorskie;gryficki;Gryfice;miasto;3205024;2882;320502-27308;TECHNIKUM ROLNICZE CENTRUM EDUKACYJNEGO TALENT-PROMOCJA-POSTĘP W GRYFICACH;Gryfice;ul. Cukrownicza 2;technikum;dla młodzieży;Nie;1;1;;1;;;;;;;1;;;1;;;;;;;1;;;1;;;;;;;;;;;;;;;;;;
6;Zachodniopomorskie;gryficki;Gryfice;miasto;3205024;8041;320502-2930M;TECHNIKUM SAMOCHODOWE CENTRUM EDUKACYJNEGO TALENT-PROMOCJA-POSTĘP W GRYFICACH;Gryfice;ul. Cukrownicza 2;technikum;dla młodzieży;Nie;3;6;50;7;;50;32;22.70305203;25;;6;100;45.5;7;;66.66666667;33.42857143;21.53307849;33;;6;100;30;7;;50;20.85714286;15.18861013;16;16;2;;;;;;;;;;;
6;Zachodniopomorskie;gryficki;Płoty;miasto;3205044;44515;320504-0836V;TECHNIKUM ZAWODOWE W ZESPOLE SZKÓŁ IM. WINCENTEGO WITOSA W PŁOTACH;Płoty;ul. Ignacego Paderewskiego 13;technikum;dla młodzieży;Tak;11;20;55;20;;70;37.05;15.2724425;38;48;20;95;53;16;;93.75;63.875;25.45553722;64;100;16;100;67.125;20;;60;30.4;18.52133904;30;38;4;;;;;;;;;;;
