RSPO;nazwa_szkoly;pelna_nazwa_szkoly;publicznosc_status;wojewodztwo;powiat;gmina;typ_gminy;miejscowosc;rodzaj_miejscowości;ulica_nr;numer_budynku;kod_pocztowy;23.0_O_otrzymali_swiadectwo_dojrzałosci;23.0_O_liczba_zdających;23.0_O_zdawalnosc;23.0_polski_liczba_zdajacych;23.0_polski_liczba_laureatow;23.0_polski_zdawalnosc;23.0_polski_mean;23.0_polski_median;23.0_avg_threshold;23.0_median_threshold;24.0_O_otrzymali_swiadectwo_dojrzałosci;24.0_O_liczba_zdających;24.0_O_zdawalnosc;24.0_polski_liczba_zdajacych;24.0_polski_liczba_laureatow;24.0_polski_zdawalnosc;24.0_polski_mean;24.0_polski_median;24.0_avg_threshold;24.0_median_threshold;25.0_O_otrzymali_swiadectwo_dojrzałosci;25.0_O_liczba_zdających;25.0_O_zdawalnosc;25.0_polski_liczba_zdajacych;25.0_polski_liczba_laureatow;25.0_polski_zdawalnosc;25.0_polski_mean;25.0_polski_median;25.0_avg_threshold;25.0_median_threshold;czy_publiczna;kategoria_uczniow;data_zalozenia;data_rozpoczecia_dzialalnosci;typ_podmiotu_nadrzednego;liczba_uczniow;tereny_sportowe;jezyki_nauczane;czy_zatrudnia_logopede;czy_zatrudnia_psychologa;czy_zatrudnia_pedagoga;oddzialy_podstawowe_wg_specyfiki;oddzialy_dodatkowe
20433;viiilostanislawawyspianskiegowkrakowie;VIII LICEUM OGÓLNOKSZTAŁCĄCE IM. STANISŁAWA WYSPIAŃSKIEGO W KRAKOWIE;publiczna;MAŁOPOLSKIE;Kraków;Kraków-Śródmieście;gmina miejska;krakow srodmiescie;delegatura;ul grzegorzecka 24;"=""24""";"=""31-531""";195.0;195.0;100.0;195.0;;100.0;77.09278351;78.0;171.45000000000002;173.35;186.0;186.0;100.0;186.0;;100.0;81.3172043;82.0;167.51666666666668;169.675;180.0;180.0;100.0;180.0;1.0;100.0;76.77094972;77.0;173.82857142857142;175.05;Tak;Dzieci lub młodzież;1955.09.01;1955.09.01;;861.0;boiska do siatkówki, boiska do koszykówki, boiska do piłki nożnej, bieżnie okólne;angielski, francuski, niemiecki, włoski;Nie;Tak;Tak;ogólnodostępny;
20580;cxxvlowaldemaramilewicza;CXXV LICEUM OGÓLNOKSZTAŁCĄCE IM. WALDEMARA MILEWICZA;publiczna;MAZOWIECKIE;Warszawa;Wola;gmina miejska;wola;dzielnica m.st. Warszawy;ul chlodna 36 46;"=""36/46""";"=""00-872""";54.0;60.0;90.0;60.0;;96.66666667;59.3;62.0;111.50999999999999;117.45;49.0;56.0;87.5;56.0;;100.0;63.98214286;67.0;92.5625;96.1;57.0;65.0;87.69230769;65.0;;98.46153846;65.06153846;67.0;102.3625;117.05;Tak;Dzieci lub młodzież;2002.04.17;2002.09.01;Zespół szkół i placówek oświatowych;435.0;;angielski, hiszpański, niemiecki, rosyjski;Nie;Tak;Tak;ogólnodostępny, przygotowania wojskowego;
21092;lxxvilomarszalkajozefapilsudskiego;LXXVI LICEUM OGÓLNOKSZTAŁCĄCE IM. MARSZAŁKA JÓZEFA PIŁSUDSKIEGO;publiczna;MAZOWIECKIE;Warszawa;Praga-Północ;gmina miejska;praga polnoc;dzielnica m.st. Warszawy;ul kowelska 1;"=""1""";"=""03-432""";111.0;130.0;85.38461538;132.0;;96.92307692;62.08333333;63.0;;;108.0;115.0;93.91304348;115.0;;99.13043478;60.80869565;62.0;96.45;95.65;123.0;136.0;90.44117647;136.0;;100.0;60.41176471;60.0;118.20833333333333;117.92500000000001;Tak;Dzieci lub młodzież;1992.04.28;1992.09.01;;735.0;boiska do koszykówki, boiska do piłki nożnej, bieżnie proste, inne urządzenia sportowe;angielski, hiszpański, niemiecki, rosyjski;Nie;Nie;Nie;ogólnodostępny, integracyjny;
21317;xxviilodrhenrykajordanawkrakowie;XXVII LICEUM OGÓLNOKSZTAŁCĄCE IM. DR. HENRYKA JORDANA W KRAKOWIE;publiczna;MAŁOPOLSKIE;Kraków;Kraków-Krowodrza;gmina miejska;krakow krowodrza;delegatura;ul senatorska 35;"=""35""";"=""30-106""";104.0;105.0;99.04761905;105.0;;99.04761905;64.22857143;65.0;157.375;157.875;98.0;98.0;100.0;98.0;;100.0;68.3877551;70.0;144.36666666666667;143.15;107.0;111.0;96.3963964;111.0;;98.1981982;62.93693694;63.0;161.75833333333333;161.85;Tak;Dzieci lub młodzież;1992.09.01;1992.09.01;Zespół szkół i placówek oświatowych;869.0;;angielski, francuski, hiszpański, niemiecki, rosyjski, włoski;Tak;Tak;Tak;ogólnodostępny;
22517;ilomikolajakopernika;I LICEUM OGÓLNOKSZTAŁCĄCE IM. MIKOŁAJA KOPERNIKA;publiczna;ŁÓDZKIE;Łódź;Łódź-Polesie;gmina miejska;lodz polesie;delegatura;ul plk dr st wieckowskiego 41;"=""41""";"=""90-734""";120.0;120.0;100.0;120.0;6.0;100.0;79.65;79.0;169.69;170.1;105.0;105.0;100.0;105.0;1.0;100.0;74.44761905;78.0;175.1;176.1;124.0;124.0;100.0;124.0;7.0;100.0;77.18548387;80.0;163.24;168.45;Tak;Dzieci lub młodzież;1999.01.01;1999.01.01;;525.0;boiska do koszykówki;angielski, francuski, niemiecki;Nie;Tak;Tak;ogólnodostępny;
22518;iilogabrielanarutowicza;II LICEUM OGÓLNOKSZTAŁCĄCE IM. GABRIELA NARUTOWICZA;publiczna;ŁÓDZKIE;Łódź;Łódź-Widzew;gmina miejska;lodz widzew;delegatura;ul nowa 11 13;"=""11/13""";"=""90-031""";81.0;84.0;96.42857143;84.0;;98.80952381;65.22619048;67.0;124.85833333333333;122.17500000000001;70.0;70.0;100.0;70.0;;100.0;72.64285714;75.0;95.60000000000001;118.15;119.0;119.0;100.0;119.0;;100.0;62.98319328;62.0;107.08333333333333;102.0;Tak;Dzieci lub młodzież;1999.01.01;1999.01.01;;494.0;;angielski, francuski, niemiecki;Nie;Tak;Tak;ogólnodostępny;
22519;iiilotadeuszakosciuszki;III LICEUM OGÓLNOKSZTAŁCĄCE IM. TADEUSZA KOŚCIUSZKI;publiczna;ŁÓDZKIE;Łódź;Łódź-Śródmieście;gmina miejska;lodz srodmiescie;delegatura;ul henryka sienkiewicza 46;"=""46""";"=""90-009""";117.0;117.0;100.0;117.0;;100.0;73.61538462;75.0;162.95999999999998;166.1;106.0;106.0;100.0;106.0;;100.0;71.6509434;73.0;165.61666666666667;166.05;132.0;132.0;100.0;132.0;;100.0;68.80152672;68.0;156.15;159.25;Tak;Dzieci lub młodzież;1999.01.01;1999.01.01;;501.0;;angielski, hiszpański, niemiecki, rosyjski;Nie;Tak;Tak;ogólnodostępny;
22521;ivloemiliisczanieckiej;IV LICEUM OGÓLNOKSZTAŁCĄCE IM. EMILII SCZANIECKIEJ;publiczna;ŁÓDZKIE;Łódź;Łódź-Śródmieście;gmina miejska;lodz srodmiescie;delegatura;ul pomorska 16;"=""16""";"=""91-416""";73.0;73.0;100.0;73.0;;100.0;75.87671233;77.0;156.98333333333332;157.675;88.0;89.0;98.87640449;89.0;;98.87640449;64.95505618;67.0;148.8;150.5;79.0;79.0;100.0;79.0;;100.0;67.35443038;67.0;145.8357142857143;149.25;Tak;Dzieci lub młodzież;1999.01.01;1999.01.01;;580.0;inne urządzenia sportowe;angielski, francuski, hiszpański, łacina, niemiecki;Nie;Tak;Tak;ogólnodostępny, międzynarodowy, dwujęzyczny w szkole podstawowej, liceum i technikum;
22522;vilojoachimalelewela;VI LICEUM OGÓLNOKSZTAŁCĄCE IM. JOACHIMA LELEWELA;publiczna;ŁÓDZKIE;Łódź;Łódź-Górna;gmina miejska;lodz gorna;delegatura;ul deotymy 1;"=""1""";"=""93-267""";87.0;95.0;91.57894737;95.0;;98.94736842;58.41052632;57.0;108.31666666666666;107.875;91.0;94.0;96.80851064;94.0;;98.93617021;60.89361702;63.0;104.36250000000001;101.575;131.0;136.0;96.32352941;136.0;;99.26470588;63.74264706;63.0;106.67;110.15;Tak;Dzieci lub młodzież;1999.01.01;1999.01.01;;639.0;boiska do piłki ręcznej, bieżnie proste, skocznie, boiska uniwersalne/wielozadaniowe;angielski, francuski, hiszpański, włoski;Nie;Tak;Tak;ogólnodostępny;
22523;viiiloadamaasnyka;VIII LICEUM OGÓLNOKSZTAŁCĄCE IM. ADAMA ASNYKA;publiczna;ŁÓDZKIE;Łódź;Łódź-Śródmieście;gmina miejska;lodz srodmiescie;delegatura;ul pomorska 105;"=""105""";"=""90-225""";129.0;130.0;99.23076923;130.0;;100.0;63.66153846;63.0;139.71875;140.325;90.0;90.0;100.0;90.0;1.0;100.0;71.8;72.5;136.39166666666668;133.85000000000002;119.0;119.0;100.0;119.0;;100.0;74.75630252;75.0;134.42000000000002;141.0;Tak;Dzieci lub młodzież;1999.01.01;1999.01.01;;625.0;inne urządzenia sportowe, boiska uniwersalne/wielozadaniowe;angielski, niemiecki;Nie;Tak;Tak;ogólnodostępny, dwujęzyczny w szkole podstawowej, liceum i technikum;
22524;ixlojaroslawadabrowskiego;IX LICEUM OGÓLNOKSZTAŁCĄCE IM. JAROSŁAWA DĄBROWSKIEGO;publiczna;ŁÓDZKIE;Łódź;Łódź-Górna;gmina miejska;lodz gorna;delegatura;ul ignacego paderewskiego 24;"=""24""";"=""93-025""";108.0;110.0;98.18181818;110.0;;99.09090909;64.39090909;65.0;131.4625;130.95;72.0;73.0;98.63013699;73.0;;98.63013699;64.45205479;63.0;103.75;102.7;85.0;86.0;98.8372093;86.0;;100.0;62.05813953;62.0;97.375;98.25;Tak;Dzieci lub młodzież;1999.01.01;1999.01.01;;550.0;;angielski, hiszpański, niemiecki;Nie;Tak;Tak;ogólnodostępny;
22525;xiilostanislawawyspianskiego;XII LICEUM OGÓLNOKSZTAŁCĄCE IM. STANISŁAWA WYSPIAŃSKIEGO;publiczna;ŁÓDZKIE;Łódź;Łódź-Śródmieście;gmina miejska;lodz srodmiescie;delegatura;al karola anstadta 7;"=""7""";"=""91-409""";117.0;117.0;100.0;117.0;;100.0;69.32478632;72.0;161.82500000000002;156.27499999999998;114.0;114.0;100.0;114.0;;100.0;77.05263158;78.0;142.9375;143.7;119.0;119.0;100.0;119.0;;100.0;70.65546218;72.0;138.6875;142.85000000000002;Tak;Dzieci lub młodzież;1999.01.01;1999.01.01;;481.0;;angielski, francuski, hiszpański, niemiecki, rosyjski;Nie;Tak;Tak;ogólnodostępny, o charakterze eksperymentalnym;
22574;xlokrolowejjadwigi;X LICEUM OGÓLNOKSZTAŁCĄCE IM. KRÓLOWEJ JADWIGI;publiczna;MAZOWIECKIE;Warszawa;Mokotów;gmina miejska;mokotow;dzielnica m.st. Warszawy;ul jana pawla woronicza 8;"=""8""";"=""02-625""";155.0;155.0;100.0;155.0;;100.0;76.76774194;78.0;159.375;161.475;95.0;95.0;100.0;95.0;;100.0;70.35789474;72.0;147.53333333333333;149.4;124.0;124.0;100.0;125.0;;100.0;75.328;75.0;159.8;159.7;Tak;Dzieci lub młodzież;1933.09.01;1933.09.01;;668.0;boiska do piłki nożnej, boiska uniwersalne/wielozadaniowe;angielski, francuski, hiszpański, niemiecki, rosyjski;Nie;Tak;Tak;ogólnodostępny;
22592;xxviiilojanakochanowskiego;XXVIII LICEUM OGÓLNOKSZTAŁCĄCE IM. JANA KOCHANOWSKIEGO;publiczna;MAZOWIECKIE;Warszawa;Mokotów;gmina miejska;mokotow;dzielnica m.st. Warszawy;ul wiktorska 99;"=""99""";"=""02-575""";153.0;153.0;100.0;153.0;;100.0;77.4248366;78.0;171.27222222222224;171.15;132.0;132.0;100.0;132.0;;100.0;81.3740458;83.0;168.33749999999998;170.14999999999998;135.0;135.0;100.0;135.0;;100.0;81.05925926;82.0;170.98499999999999;172.1;Tak;Dzieci lub młodzież;1948.12.18;1948.12.18;;760.0;boiska do siatkówki, boiska do piłki nożnej, bieżnie proste, bieżnie okólne, skocznie, rzutnie, boiska uniwersalne/wielozadaniowe;angielski, francuski, hiszpański, niemiecki, rosyjski;Nie;Tak;Nie;ogólnodostępny;
22778;xxxivlomigueladecervantesa;XXXIV LICEUM OGÓLNOKSZTAŁCĄCE Z ODDZIAŁAMI DWUJĘZYCZNYMI IM. MIGUELA DE CERVANTESA;publiczna;MAZOWIECKIE;Warszawa;Mokotów;gmina miejska;mokotow;dzielnica m.st. Warszawy;ul zakrzewska 24 a;"=""24 A""";"=""00-737""";93.0;93.0;100.0;93.0;;100.0;76.24731183;77.0;170.19125;161.45;131.0;131.0;100.0;131.0;;100.0;81.01526718;82.0;177.1625;171.2;138.0;138.0;100.0;138.0;;100.0;73.05109489;73.0;181.475;165.25;Tak;Dzieci lub młodzież;1945.09.28;1945.09.28;;727.0;bieżnie proste, bieżnie okólne;angielski, hiszpański;Nie;Tak;Tak;ogólnodostępny, dwujęzyczny w szkole podstawowej, liceum i technikum;
22856;xliilomariikonopnickiej;XLII LICEUM OGÓLNOKSZTAŁCĄCE IM. MARII KONOPNICKIEJ;publiczna;MAZOWIECKIE;Warszawa;Mokotów;gmina miejska;mokotow;dzielnica m.st. Warszawy;ul antoniego jozefa madalinskiego 22;"=""22""";"=""02-513""";132.0;134.0;98.50746269;134.0;;100.0;69.38059701;70.0;146.43571428571428;147.3;115.0;116.0;99.13793103;116.0;;100.0;71.26724138;72.0;132.0;131.9;118.0;119.0;99.15966387;119.0;;100.0;63.49579832;63.0;141.52;139.45;Tak;Dzieci lub młodzież;1960.09.01;1960.09.01;;660.0;boiska do siatkówki, bieżnie proste, bieżnie okólne, skocznie, inne urządzenia sportowe, boiska uniwersalne/wielozadaniowe;angielski, francuski, hiszpański, niemiecki, włoski;Nie;Tak;Tak;ogólnodostępny;
22872;vilo;VI LICEUM OGÓLNOKSZTAŁCĄCE;publiczna;PODKARPACKIE;Rzeszów;Rzeszów;gmina miejska;rzeszow;miasto;ul ambrozego towarnickiego 4;"=""4""";"=""35-010""";246.0;249.0;98.79518072;249.0;;99.19678715;70.25403226;72.0;99.125;99.125;257.0;257.0;100.0;258.0;;100.0;64.85603113;67.0;83.2;83.2;262.0;263.0;99.61977186;263.0;;100.0;62.35877863;63.0;90.9;90.9;Tak;Dzieci lub młodzież;1988.09.01;1988.09.01;Zespół szkół i placówek oświatowych;1240.0;;angielski, francuski, hiszpański, niemiecki;Nie;Tak;Tak;ogólnodostępny;
22897;xlivlostefanabanacha;XLIV LICEUM OGÓLNOKSZTAŁCĄCE IM. STEFANA BANACHA;publiczna;MAZOWIECKIE;Warszawa;Mokotów;gmina miejska;mokotow;dzielnica m.st. Warszawy;ul dolna 6;"=""6""";"=""00-774""";124.0;124.0;100.0;124.0;;100.0;73.70967742;75.0;;;123.0;125.0;98.4;125.0;;99.2;69.52419355;72.0;152.625;155.6;199.0;199.0;100.0;199.0;;100.0;65.70351759;67.0;154.245;153.85;Tak;Dzieci lub młodzież;1966.09.01;1966.09.01;;685.0;;angielski, francuski, hiszpański, niemiecki;Nie;Tak;Tak;ogólnodostępny;
22922;xlixlojohannawolfgangagoethego;XLIX LICEUM OGÓLNOKSZTAŁCĄCE Z ODDZIAŁAMI DWUJĘZYCZNYMI IM. JOHANNA WOLFGANGA GOETHEGO;publiczna;MAZOWIECKIE;Warszawa;Mokotów;gmina miejska;mokotow;dzielnica m.st. Warszawy;ul fryderyka joliot curie 14;"=""14""";"=""02-646""";113.0;113.0;100.0;113.0;;100.0;65.81415929;67.0;155.55625;154.925;101.0;101.0;100.0;101.0;;100.0;65.52475248;65.0;152.6625;152.02499999999998;157.0;157.0;100.0;157.0;;100.0;72.78343949;73.0;145.99166666666667;155.22500000000002;Tak;Dzieci lub młodzież;1961.09.01;2009.09.01;;680.0;boiska uniwersalne/wielozadaniowe;angielski, hiszpański, niemiecki;Nie;Tak;Nie;ogólnodostępny, dwujęzyczny w szkole podstawowej, liceum i technikum;
22927;lxxxiloaleksandrafredry;LXXXI LICEUM OGÓLNOKSZTAŁCĄCE IM. ALEKSANDRA FREDRY;publiczna;MAZOWIECKIE;Warszawa;Śródmieście;gmina miejska;srodmiescie;dzielnica m.st. Warszawy;ul mila 7;"=""7""";"=""00-180""";119.0;119.0;100.0;119.0;;100.0;82.0;83.0;166.64000000000001;167.15;105.0;105.0;100.0;105.0;;100.0;77.18095238;78.0;161.3;160.8;107.0;107.0;100.0;107.0;;100.0;82.90566038;85.0;164.51666666666668;167.9;Tak;Dzieci lub młodzież;1992.09.01;1992.09.01;;537.0;boiska do siatkówki, bieżnie proste, bieżnie okólne, boiska uniwersalne/wielozadaniowe;angielski, francuski, hiszpański, niemiecki, rosyjski, włoski;Nie;Tak;Tak;ogólnodostępny;
22932;lxvlogenjozefabema;LXV LICEUM OGÓLNOKSZTAŁCĄCE Z ODDZIAŁAMI INTEGRACYJNYMI IM. GEN. JÓZEFA BEMA;publiczna;MAZOWIECKIE;Warszawa;Mokotów;gmina miejska;mokotow;dzielnica m.st. Warszawy;ul marynarska 2 6;"=""2/6""";"=""02-674""";119.0;121.0;98.34710744;121.0;;99.17355372;64.10833333;66.0;140.57222222222222;139.2;99.0;99.0;100.0;99.0;;100.0;74.13131313;75.0;117.63;118.35;94.0;95.0;98.94736842;96.0;;100.0;69.17708333;70.0;136.98499999999999;136.725;Tak;Dzieci lub młodzież;2012.09.01;2012.09.01;;466.0;boiska do siatkówki, korty tenisowe, boiska do piłki nożnej, bieżnie proste;angielski, francuski, hiszpański, niemiecki, rosyjski, włoski;Nie;Tak;Nie;ogólnodostępny, integracyjny;
23199;iiloadamamickiewicza;II LICEUM OGÓLNOKSZTAŁCĄCE Z ODDZIAŁAMI DWUJĘZYCZNYMI IM. ADAMA MICKIEWICZA;publiczna;POMORSKIE;Gdynia;Gdynia;gmina miejska;gdynia;miasto;ul wolnosci 22b;"=""22b""";"=""81-327""";197.0;197.0;100.0;197.0;;100.0;73.83756345;73.0;166.1142857142857;168.6;180.0;180.0;100.0;180.0;;100.0;72.88888889;73.0;159.75833333333333;165.52499999999998;191.0;191.0;100.0;191.0;;100.0;70.36125654;72.0;165.38333333333333;167.925;Tak;Dzieci lub młodzież;2002.01.23;2002.09.01;;797.0;boiska do piłki nożnej, boiska uniwersalne/wielozadaniowe;angielski, francuski, niemiecki;Nie;Tak;Tak;ogólnodostępny, dwujęzyczny w szkole podstawowej, liceum i technikum;
23486;xxiilojosémartí;XXII LICEUM OGÓLNOKSZTAŁCĄCE Z ODDZIAŁAMI DWUJĘZYCZNYMI IM. JOSÉ MARTÍ;publiczna;MAZOWIECKIE;Warszawa;Bielany;gmina miejska;bielany;dzielnica m.st. Warszawy;ul leopolda staffa 111;"=""111""";"=""01-884""";158.0;158.0;100.0;158.0;;100.0;80.8164557;82.0;161.36363636363637;165.5;150.0;150.0;100.0;150.0;;100.0;79.35333333;82.0;157.48;158.9;154.0;154.0;100.0;154.0;;100.0;78.44444444;80.0;174.3166666666667;166.775;Tak;Dzieci lub młodzież;1945.09.04;1945.09.04;;680.0;boiska do piłki nożnej, inne urządzenia sportowe, boiska uniwersalne/wielozadaniowe;angielski, hiszpański, niemiecki;Nie;Tak;Tak;ogólnodostępny, dwujęzyczny w szkole podstawowej, liceum i technikum;
23747;xivlomjrhenrykasucharskiego;XIV LICEUM OGÓLNOKSZTAŁCĄCE IM.MJR HENRYKA SUCHARSKIEGO;publiczna;ŚLĄSKIE;Katowice;Katowice;gmina miejska;katowice;miasto;ul jozefowska 32;"=""32""";"=""40-144""";25.0;31.0;80.64516129;31.0;;100.0;56.35483871;57.0;80.64166666666667;84.725;46.0;49.0;93.87755102;49.0;;97.95918367;53.65306122;53.0;51.824999999999996;43.425;27.0;34.0;79.41176471;34.0;;88.23529412;39.82352941;35.0;;;Tak;Dzieci lub młodzież;2002.05.27;2002.09.01;;413.0;;angielski, hiszpański, niemiecki, Inny;Nie;Tak;Nie;ogólnodostępny;
24345;xliiilokazimierzawielkiego;XLIII LICEUM OGÓLNOKSZTAŁCĄCE IM. KAZIMIERZA WIELKIEGO;publiczna;MAZOWIECKIE;Warszawa;Mokotów;gmina miejska;mokotow;dzielnica m.st. Warszawy;al aleja niepodleglosci 27;"=""27""";"=""02-653""";162.0;167.0;97.00598802;167.0;;98.80239521;66.67065868;67.0;141.10000000000002;140.275;115.0;119.0;96.63865546;119.0;;100.0;71.17647059;72.0;142.125;145.275;102.0;102.0;100.0;102.0;;100.0;69.60784314;71.0;156.075;156.7;Tak;Dzieci lub młodzież;1990.09.01;1990.09.01;;728.0;boiska do koszykówki, boiska do piłki ręcznej, boiska do piłki nożnej, bieżnie okólne;angielski, francuski, hiszpański, niemiecki, rosyjski;Nie;Tak;Tak;ogólnodostępny;
24346;lxviiilotytusachalubinskiego;LXVIII LICEUM OGÓLNOKSZTAŁCĄCE IM. TYTUSA CHAŁUBIŃSKIEGO;publiczna;MAZOWIECKIE;Warszawa;Mokotów;gmina miejska;mokotow;dzielnica m.st. Warszawy;ul ludwika narbutta 31;"=""31""";"=""02-536""";85.0;90.0;94.44444444;90.0;;98.88888889;64.68888889;68.0;131.38333333333333;130.525;76.0;89.0;85.39325843;91.0;;100.0;57.40659341;60.0;97.3875;99.025;77.0;81.0;95.0617284;82.0;;100.0;60.93902439;61.0;120.41666666666667;121.2;Tak;Dzieci lub młodzież;1991.09.01;1991.09.01;;567.0;;angielski, hiszpański, niemiecki;Nie;Nie;Tak;ogólnodostępny;
24373;xlo;X LICEUM OGÓLNOKSZTAŁCĄCE;publiczna;PODKARPACKIE;Rzeszów;Rzeszów;gmina miejska;rzeszow;miasto;ul mjr henryka sucharskiego 4;"=""4""";"=""35-225""";8.0;10.0;80.0;10.0;;100.0;50.4;55.0;56.75;56.75;15.0;19.0;78.94736842;19.0;;84.21052632;36.57894737;38.0;50.275;50.275;17.0;28.0;60.71428571;28.0;;96.42857143;56.60714286;57.0;53.025;53.025;Tak;Dzieci lub młodzież;1997.09.01;1997.09.01;Zespół szkół i placówek oświatowych;259.0;;angielski, niemiecki;Nie;Tak;Tak;ogólnodostępny, przygotowania wojskowego;
24585;cxilostefanakisielewskiego;CXI LICEUM OGÓLNOKSZTAŁCĄCE Z ODDZIAŁAMI INTEGRACYJNYMI IM. STEFANA KISIELEWSKIEGO;publiczna;MAZOWIECKIE;Warszawa;Praga-Południe;gmina miejska;praga poludnie;dzielnica m.st. Warszawy;ul szczawnicka 1;"=""1""";"=""04-089""";11.0;22.0;50.0;22.0;;95.45454545;53.22727273;52.0;93.45;93.45;15.0;28.0;53.57142857;29.0;;85.71428571;49.96551724;55.0;88.4;88.4;37.0;46.0;80.43478261;46.0;;95.65217391;47.15555556;47.0;103.4;103.4;Tak;Dzieci lub młodzież;1998.09.01;1998.09.01;Zespół szkół i placówek oświatowych;303.0;;angielski, niemiecki;Tak;Tak;Tak;ogólnodostępny, integracyjny;
25173;xciilo;XCII LICEUM OGÓLNOKSZTAŁCĄCE Z ODDZIAŁAMI INTEGRACYJNYMI;publiczna;MAZOWIECKIE;Warszawa;Wola;gmina miejska;wola;dzielnica m.st. Warszawy;ul ozarowska 71;"=""71""";"=""01-408""";50.0;55.0;90.90909091;56.0;;96.36363636;54.17857143;52.0;112.45;111.9;31.0;34.0;91.17647059;35.0;;100.0;64.11428571;65.0;88.73333333333333;88.5;45.0;53.0;84.90566038;53.0;;100.0;60.11320755;60.0;100.7;100.05;Tak;Dzieci lub młodzież;2002.04.17;2002.09.02;Zespół szkół i placówek oświatowych;322.0;;angielski, hiszpański, niemiecki;Nie;Nie;Nie;ogólnodostępny, integracyjny;
25220;xloprofstefanabanacha;X LICEUM OGÓLNOKSZTAŁCĄCE IM. PROF. STEFANA BANACHA;publiczna;KUJAWSKO-POMORSKIE;Toruń;Toruń;gmina miejska;torun;miasto;pl plac sw katarzyny 9;"=""9""";"=""87-100""";245.0;245.0;100.0;245.0;;100.0;66.26639344;68.0;162.57;162.925;195.0;195.0;100.0;195.0;1.0;100.0;71.73846154;72.0;148.18333333333334;150.425;213.0;213.0;100.0;213.0;;100.0;63.8254717;65.0;178.3857142857143;163.35;Tak;Dzieci lub młodzież;1986.01.01;1986.09.01;;995.0;boiska do siatkówki, boiska do siatkówki plażowej, boiska do piłki nożnej, bieżnie proste, inne urządzenia sportowe, boiska uniwersalne/wielozadaniowe;angielski, francuski, hiszpański, niemiecki, rosyjski;Nie;Tak;Tak;ogólnodostępny, dwujęzyczny w szkole podstawowej, liceum i technikum;
25263;viilojuliuszaslowackiegowwarszawie;VII LICEUM OGÓLNOKSZTAŁCĄCE IM. JULIUSZA SŁOWACKIEGO W WARSZAWIE;publiczna;MAZOWIECKIE;Warszawa;Ochota;gmina miejska;ochota;dzielnica m.st. Warszawy;ul wawelska 46;"=""46""";"=""02-067""";157.0;157.0;100.0;157.0;1.0;100.0;80.22929936;82.0;171.84;172.2;141.0;141.0;100.0;141.0;1.0;100.0;82.83687943;83.0;170.13;171.35;140.0;140.0;100.0;140.0;;100.0;86.10714286;88.0;172.3;172.8;Tak;Dzieci lub młodzież;1922.08.01;1922.09.01;;626.0;bieżnie proste, boiska uniwersalne/wielozadaniowe;angielski, francuski, niemiecki;Nie;Tak;Tak;ogólnodostępny;
25265;xcviiloolimpijczykowpolskich;XCVII LICEUM OGÓLNOKSZTAŁCĄCE IM. OLIMPIJCZYKÓW POLSKICH;publiczna;MAZOWIECKIE;Warszawa;Praga-Południe;gmina miejska;praga poludnie;dzielnica m.st. Warszawy;ul siennicka 15;"=""15""";"=""04-395""";27.0;38.0;71.05263158;38.0;;97.36842105;49.08108108;48.0;110.82499999999999;110.82499999999999;14.0;15.0;93.33333333;15.0;;100.0;68.6;73.0;96.7;96.7;0.0;1.0;;1.0;;;;;105.75;105.75;Tak;Dzieci lub młodzież;1996.09.01;1996.09.01;Zespół szkół i placówek oświatowych;217.0;;angielski, francuski, hiszpański, niemiecki;Nie;Tak;Nie;ogólnodostępny;
25290;xiiilomariipiotrowiczowej;XIII LICEUM OGÓLNOKSZTAŁCĄCE IM. MARII PIOTROWICZOWEJ;publiczna;ŁÓDZKIE;Łódź;Łódź-Bałuty;gmina miejska;lodz baluty;delegatura;ul eliasza chaima majzela 4;"=""4""";"=""91-430""";81.0;81.0;100.0;81.0;;100.0;71.03703704;73.0;144.3;140.1;104.0;104.0;100.0;104.0;;100.0;64.82692308;67.0;155.31666666666666;153.2;98.0;98.0;100.0;98.0;;100.0;70.06122449;68.0;139.85999999999999;142.45;Tak;Dzieci lub młodzież;1999.01.01;1999.01.01;;543.0;inne urządzenia sportowe, boiska uniwersalne/wielozadaniowe;angielski, francuski, niemiecki, włoski;Nie;Tak;Tak;ogólnodostępny, dwujęzyczny w szkole podstawowej, liceum i technikum;
25291;xvlojanakasprowicza;XV LICEUM OGÓLNOKSZTAŁCĄCE IM. JANA KASPROWICZA;publiczna;ŁÓDZKIE;Łódź;Łódź-Bałuty;gmina miejska;lodz baluty;delegatura;ul traktorowa 77;"=""77""";"=""91-204""";95.0;95.0;100.0;95.0;;100.0;66.16842105;65.0;124.58571428571429;123.4;78.0;79.0;98.73417722;79.0;;100.0;67.70512821;68.0;124.11666666666667;127.15;77.0;77.0;100.0;77.0;;100.0;66.87012987;68.0;133.95000000000002;142.5;Tak;Dzieci lub młodzież;1999.01.01;1999.01.01;;515.0;boiska do siatkówki, boiska do koszykówki, boiska do piłki nożnej, inne urządzenia sportowe;angielski, francuski, niemiecki, rosyjski, włoski;Nie;Tak;Tak;ogólnodostępny;
