ID_OKE;wojewodztwo;powiat;gmina;typ_gminy;kod_teryt_gminy;RSPO;nazwa_szkoly;miejscowosc;ulica_nr;typ_placowki;rodzaj_placowki;czy_publiczna;O_otrzymali_swiadectwo_dojrzałosci;O_liczba_zdających;O_zdawalnosc;PPP_liczba_zdajacych;PPP_liczba_laureatow;PPP_zdawalnosc;PPP_mean;PPP_std;PPP_median;PPP_mode;PPU_liczba_zdajacych;PPU_zdawalnosc;PPU_mean;APP_liczba_zdajacych;APP_liczba_laureatow;APP_zdawalnosc;APP_mean;APP_std;APP_median;APP_mode;APU_liczba_zdajacych;APU_zdawalnosc;APU_mean;MP_liczba_zdajacych;MP_liczba_laureatow;MP_zdawalnosc;MP_mean;MP_std;MP_median;MP_mode;AR_liczba_zdajacych;AR_liczba_laureatow;AR_mean;AR_std;AR_median;AR_mode;PR_liczba_zdajacych;PR_liczba_laureatow;PR_mean;PR_std;PR_median;PR_mode
3;Podkarpackie;leski;Lesko;miasto;1821034;10438;LICEUM PLASTYCZNE W LESKU;Lesko;ul. Al. Jana Pawła II 18 A;liceum;nie dotyczy;Tak;13;16;81.25;16;;87.5;45.5625;16.29405087;51.5;55;16;100;78;15;;93.33333333;79.8;22.77483992;87;97;15;100;74.93333333;16;;81.25;35.4375;15.28466858;33;28;9;;63.77777778;25.94771571;80;85;3;;;;;
3;Podkarpackie;leski;Lesko;miasto;1821034;50321;TECHNIKUM W LESKU;Lesko;ul. Al. Jana Pawła II 18 A;technikum;dla młodzieży;Tak;17;34;50;34;;64.70588235;38.52941176;21.04370144;39.5;7;34;97.05882353;65.35294118;34;;79.41176471;52.29411765;26.66957885;42.5;20;34;88.23529412;54.82352941;34;;55.88235294;38.05882353;20.26869678;29;24;16;;40.3125;27.4379271;30;15;4;;;;;
3;Podkarpackie;leżajski;Leżajsk;gmina miejska;1808011;69871;LICEUM OGÓLNOKSZTAŁCĄCE NR 1 W LEŻAJSKU;Leżajsk;ul. Marii Curie-Skłodowskiej 6;liceum;dla młodzieży;Tak;237;252;94.04761905;253;;98.80952381;58.8015873;14.69451892;60;60;252;100;81.74501992;252;;98.4063745;77.78884462;22.13988566;87;100;251;100;82.504;253;;94.44444444;71.0515873;24.11598375;76;98;174;;62.62427746;23.98127618;67;95;74;;27.98630137;24.20658416;26;0
3;Podkarpackie;leżajski;Leżajsk;gmina miejska;1808011;71389;TECHNIKUM NR 1 W LEŻAJSKU;Leżajsk;ul. Adama Mickiewicza 67;technikum;dla młodzieży;Tak;199;249;79.91967871;249;;89.95983936;50.82329317;16.61351665;53;55;249;100;67.46586345;248;;88.70967742;65.46370968;26.29574918;70;95;248;99.59677419;72.13709677;249;;83.93574297;57.02811245;25.39983898;57;24;126;;57.57936508;25.68810273;58;52;8;;29;23.47338919;33;0
3;Podkarpackie;leżajski;Leżajsk;gmina miejska;1808011;69874;TECHNIKUM NR 2 W LEŻAJSKU;Leżajsk;ul. Marii Curie-Skłodowskiej 6;technikum;dla młodzieży;Tak;66;82;80.48780488;82;;91.46341463;51.93902439;16.44677117;53;53;82;100;72.81707317;80;;93.75;60.175;23.44022984;60;47;80;100;70.4375;82;;82.92682927;56.45121951;25.89761852;55.5;46;25;;49.28;21.18588209;45;38;6;;23;14.32945684;21.5;20
3;Podkarpackie;leżajski;Nowa Sarzyna;miasto;1808054;262978;I LICEUM OGÓLNOKSZTAŁCĄCE W NOWEJ SARZYNIE;Nowa Sarzyna;ul. Komisji Edukacji Narodowej 3;liceum;dla młodzieży;Tak;30;32;93.75;32;;96.875;56.25;13.33697867;57.5;53;32;100;94.53125;31;;100;80.77419355;19.50799617;88;82;31;100;88.90322581;32;;93.75;75.03125;25.62284671;88;96;22;;69.86363636;22.94914428;77;77;12;;36.5;26.50628856;34;0
3;Podkarpackie;lubaczowski;Lubaczów;gmina miejska;1809011;89105;TECHNIKUM W ZESPOLE SZKÓŁ IM. GEN. JÓZEFA KUSTRONIA W LUBACZOWIE;Lubaczów;ul. Tadeusza Kościuszki 161;technikum;dla młodzieży;Tak;89;97;91.75257732;98;;96.90721649;61.05102041;15.74631311;63;75;98;100;66.68367347;98;;97.93814433;70.85714286;21.70488518;72;98;98;98.96907216;72;98;;93.81443299;58.42857143;20.536677;57;61;57;;56.38596491;27.29420887;57;75;4;;;;;
3;Podkarpackie;lubaczowski;Lubaczów;gmina miejska;1809011;70663;LICEUM OGÓLNOKSZTAŁCĄCE IM. TADEUSZA KOŚCIUSZKI W LUBACZOWIE;Lubaczów;ul. Tadeusza Kościuszki 26;liceum;dla młodzieży;Tak;117;130;90;130;;96.92307692;65.73076923;16.71332424;67;73;130;100;85.12307692;129;;96.89922481;77.21705426;22.41502861;87;98;129;99.2248062;74.75193798;130;;90.76923077;65.10769231;24.01449759;67;65;109;;54.51851852;26.05708885;52;42;33;;30;27.75979216;29;0
3;Podkarpackie;lubaczowski;Lubaczów;gmina miejska;1809011;277278;LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH - TWOJA SZKOŁA W LUBACZOWIE;Lubaczów;ul. Tadeusza Kościuszki 26;liceum;dla dorosłych;Nie;1;2;;2;;;;;;;2;;;2;;;;;;;2;;;2;;;;;;;;;;;;;;;;;;
3;Podkarpackie;lubaczowski;Oleszyce;miasto;1809064;90137;TECHNIKUM W OLESZYCACH;Oleszyce;ul. Zielona 1;technikum;dla młodzieży;Tak;21;21;100;21;;100;52.33333333;15.47142784;53;53;21;100;65.80952381;22;;100;63.59090909;13.54339521;63;63;21;100;50.47619048;21;;100;50.14285714;11.17516683;48;48;2;;;;;;;;;;;
3;Podkarpackie;lubaczowski;Oleszyce;miasto;1809064;274394;TECHNIKUM NR 1 W OLESZYCACH;Oleszyce;ul. Zielona 1;technikum;dla młodzieży;Tak;4;4;;4;;;;;;;4;;;4;;;;;;;4;;;4;;;;;;;2;;;;;;1;;;;;
3;Podkarpackie;łańcucki;Łańcut;gmina miejska;1810011;19372;I LICEUM OGÓLNOKSZTAŁCĄCE IM. HENRYKA SIENKIEWICZA W ŁAŃCUCIE;Łańcut;ul. Adama Mickiewicza 3;liceum;dla młodzieży;Tak;127;129;98.4496124;129;;99.2248062;64.51937984;14.42709594;65;68;129;100;81.27906977;128;;99.21875;86.9609375;16.14311112;93;98;128;100;84.625;129;;98.4496124;74.62790698;19.13642161;78;93;102;;72.25490196;20.29618252;76;95;58;;45.49122807;28.55411778;51;0
3;Podkarpackie;łańcucki;Łańcut;gmina miejska;1810011;20854;LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH NR 1;Łańcut;ul. Grunwaldzka 11;liceum;dla dorosłych;Tak;2;7;28.57142857;7;;85.71428571;48;17.35346816;55;55;7;100;54.71428571;7;;85.71428571;58.14285714;30.67073324;43;93;7;85.71428571;56.28571429;7;;42.85714286;23.85714286;7.395530917;20;20;3;;;;;;1;;;;;
3;Podkarpackie;łańcucki;Łańcut;gmina miejska;1810011;21507;TECHNIKUM NR 2;Łańcut;ul. Farna 10;technikum;dla młodzieży;Tak;20;30;66.66666667;30;;90;46.8;14.71597771;49;30;30;100;61.13333333;30;;86.66666667;57.76666667;24.81892199;54.5;32;30;100;67.66666667;30;;76.66666667;43.63333333;15.73421608;44.5;24;12;;55.33333333;19.78355097;52.5;42;3;;;;;
3;Podkarpackie;łańcucki;Łańcut;gmina miejska;1810011;20387;II LICEUM OGÓLNOKSZTAŁCĄCE;Łańcut;ul. Grunwaldzka 11;liceum;dla młodzieży;Tak;136;147;92.5170068;147;;97.95918367;60.92517007;15.95831664;62;62;147;100;68.97278912;145;;95.86206897;73.15172414;23.57477642;78;93;145;100;76.2137931;147;;94.55782313;66.78231293;21.46077485;70;89;107;;53.07476636;25.29958846;53;25;22;;51.18181818;35.38057552;50;0
3;Podkarpackie;łańcucki;Łańcut;gmina miejska;1810011;20130;III LICEUM OGÓLNOKSZTAŁCĄCE;Łańcut;ul. Podzwierzyniec 41;liceum;dla młodzieży;Tak;12;20;60;20;;60;29.35;13.05478839;30;10;20;100;51.8;20;;90;60.8;23.11839095;66.5;77;20;100;57.45;20;;80;45.4;18.10635248;42;41;17;;25.82352941;18.28286016;20;13;1;;;;;
3;Podkarpackie;łańcucki;Łańcut;gmina miejska;1810011;24463;TECHNIKUM NR 3 IM. JANA INGLOTA;Łańcut;ul. Armii Krajowej 51A;technikum;dla młodzieży;Tak;12;20;60;20;;60;32.5;13.69123807;31.5;28;20;100;53.9;20;;85;53.55;24.89071112;45;83;20;95;60.95;20;;95;56.2;14.43121616;52;52;4;;;;;;;;;;;
3;Podkarpackie;łańcucki;Łańcut;gmina miejska;1810011;19510;TECHNIKUM NR 1;Łańcut;ul. Podzwierzyniec 41;technikum;dla młodzieży;Tak;66;76;86.84210526;76;;93.42105263;51.14473684;15.64129483;53;53;76;100;66.82894737;76;;92.10526316;71.36842105;23.99278516;81;90;76;100;75.44736842;76;;94.73684211;52.80263158;19.72576444;51;33;66;;41.95454545;23.97184701;40;40;;;;;;
3;Podkarpackie;łańcucki;Łańcut;gmina wiejska;1810042;79293;TECHNIKUM W WYSOKIEJ;Wysoka;49;technikum;dla młodzieży;Tak;5;16;31.25;17;;50;33.76470588;16.40849641;28;23;16;93.75;58.75;17;;56.25;42.35294118;22.92684318;30;25;17;100;56.23529412;17;;50;33;20.20774458;26;22;5;;42;18.41738309;35;;;;;;;
3;Podkarpackie;łańcucki;Żołynia;gmina wiejska;1810072;74054;LICEUM OGÓLNOKSZTAŁCĄCE IM. ADAMA MICKIEWICZA W ŻOŁYNI;Żołynia;ul. Górska 2A;liceum;dla młodzieży;Tak;7;7;100;7;;100;69.85714286;9.818765873;73;73;7;100;92.42857143;7;;100;83.42857143;8.989790127;83;73;7;100;89;7;;100;86.85714286;10.11969186;89;85;6;;51.5;12.12091856;47.5;;;;;;;
3;Podkarpackie;mielecki;Mielec;gmina miejska;1811011;61491;I LICEUM OGÓLNOKSZTAŁCĄCE IM. STANISŁAWA KONARSKIEGO W MIELCU;Mielec;ul. Jędrusiów 1;liceum;dla młodzieży;Tak;181;183;98.90710383;183;1;99.45355191;67.35519126;14.70324164;67;65;183;100;79.49726776;183;;99.45355191;86.21857923;16.14471049;92;97;183;100;77.4863388;183;;98.90710383;75.63387978;17.84242962;78;91;161;;65.81987578;22.1075542;70;83;82;1;43.64634146;24.91173294;43;31
3;Podkarpackie;mielecki;Mielec;gmina miejska;1811011;84639;TECHNIKUM NR 1;Mielec;ul. Warszawska 1;technikum;dla młodzieży;Tak;78;87;89.65517241;88;;96.55172414;54.79545455;15.99514066;55;47;87;98.85057471;63.37931034;88;;97.70114943;70.73863636;21.89722602;76;95;87;97.70114943;65.67816092;88;;91.95402299;52.01136364;19.45711737;51;43;63;;51.65079365;22.61559985;50;35;22;;10.27272727;19.35830059;0;0
3;Podkarpackie;mielecki;Mielec;gmina miejska;1811011;62067;II LICEUM OGÓLNOKSZTAŁCĄCE IM. MIKOŁAJA KOPERNIKA W MIELCU;Mielec;ul. Żeromskiego 28;liceum;dla młodzieży;Tak;180;180;100;180;3;100;71.13888889;11.45899156;72;62;180;100;80.33888889;179;;100;93.02234637;8.6508664;95;98;179;100;84.32402235;180;;100;80.04444444;18.57681417;87;93;166;;74.43373494;19.37592144;78;92;65;3;41.81538462;25.8854829;40;40
3;Podkarpackie;mielecki;Mielec;gmina miejska;1811011;86577;III LICEUM OGÓLNOKSZTAŁCĄCE;Mielec;ul. Kazimierza Jagiellończyka 3;liceum;dla młodzieży;Tak;53;54;98.14814815;54;;100;61.51851852;14.52168333;62;50;54;100;67.68518519;54;;100;78.87037037;19.6685934;85;100;54;100;68.66666667;54;;98.14814815;64.53703704;20.91049087;63;87;32;;65.65625;21.48489204;69.5;77;18;;30.22222222;28.06649952;18.5;0
3;Podkarpackie;mielecki;Mielec;gmina miejska;1811011;130496;III LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH;Mielec;ul. Kazimierza Jagiellończyka 3;liceum;dla dorosłych;Tak;4;9;44.44444444;9;;44.44444444;26.88888889;11.71366196;25;25;9;100;54.11111111;9;;88.88888889;63.11111111;21.84004703;67;58;9;100;61.44444444;9;;44.44444444;27.33333333;10.43498389;24;;7;;27.14285714;14.98025912;25;25;1;;;;;
3;Podkarpackie;mielecki;Mielec;gmina miejska;1811011;86576;TECHNIKUM NR 3;Mielec;ul. Kazimierza Jagiellończyka 3;technikum;dla młodzieży;Tak;173;182;95.05494505;182;;100;56.44505495;12.99132224;55;53;182;100;61.41208791;181;;97.79005525;77.40883978;21.02901782;85;97;181;98.89502762;70.60773481;182;;95.6043956;66.64285714;22.16568302;67;89;119;;58.16101695;23.63420759;56;53;6;;5.833333333;10.44695596;1.5;0
3;Podkarpackie;mielecki;Mielec;gmina miejska;1811011;79827;NIEPUBLICZNE LICEUM MISTRZOSTWA SPORTOWEGO IM. GRZEGORZA LATO;Mielec;ul. Księdza Skargi 4;liceum;dla młodzieży;Nie;12;12;100;12;;100;43.16666667;16.0926139;38.5;53;12;100;64.5;11;;100;70.72727273;20.61813372;65;;11;100;61.45454545;12;;100;54.5;10.98863049;54;54;12;;39.83333333;24.1344613;36.5;;2;;;;;
3;Podkarpackie;mielecki;Mielec;gmina miejska;1811011;86419;TECHNIKUM NR 2;Mielec;ul. Kazimierza Jagiellończyka 3;technikum;dla młodzieży;Tak;63;68;92.64705882;68;;100;52.36764706;11.41065603;53;53;68;100;66.76470588;68;;98.52941176;64.75;23.83853467;70;42;68;100;65.42647059;68;;94.11764706;63.63235294;21.96581864;67;48;37;;43.24324324;19.41774809;42;43;13;;29.30769231;33.80802048;0;0
3;Podkarpackie;mielecki;Mielec;gmina miejska;1811011;52696;NIEPUBLICZNE LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH W MIELCU;Mielec;ul. Biernackiego 6;liceum;dla dorosłych;Nie;3;14;21.42857143;21;;57.14285714;23.76190476;15.32164595;22;7;19;85.71428571;30.21052632;21;;50;39.14285714;27.98177249;23;22;16;78.57142857;44.375;21;;28.57142857;18.23809524;8.371748193;17;11;6;;25.16666667;14.9601322;21.5;10;2;;;;;
3;Podkarpackie;mielecki;Mielec;gmina miejska;1811011;84534;TECHNIKUM NR 4;Mielec;ul. Kilińskiego 24;technikum;dla młodzieży;Tak;51;59;86.44067797;59;;96.61016949;50.3220339;12.07384156;50;42;59;100;63.54237288;59;;93.22033898;65.40677966;23.63717171;67;90;59;98.30508475;60.59322034;59;;91.52542373;54.93220339;21.74183221;54;39;27;;45.59259259;25.86468959;50;12;5;;7;9.570788891;3;3
3;Podkarpackie;mielecki;Mielec;gmina miejska;1811011;72029;V LICEUM OGÓLNOKSZTAŁCĄCE W MIELCU;Mielec;ul. Tańskiego 3;liceum;dla młodzieży;Tak;52;55;94.54545455;55;;100;59.25925926;12.56713112;58;43;55;100;62.05454545;55;;98.18181818;74.69090909;22.23009649;80;95;55;96.36363636;70.65454545;55;;96.36363636;59.56363636;18.86966169;61;35;44;;49.31818182;27.18352837;51.5;40;11;;56.09090909;28.56079495;69;0
3;Podkarpackie;mielecki;Mielec;gmina miejska;1811011;273787;I LICEUM MISTRZOSTWA SPORTOWEGO STAL MIELEC W MIELCU;Mielec;ul. Sękowskiego 1;liceum;dla młodzieży;Nie;21;23;91.30434783;23;;100;40.91304348;13.7616766;42;30;23;100;74.04347826;23;;95.65217391;61.43478261;20.56976694;58;80;23;100;67.91304348;23;;95.65217391;49.08695652;17.43039086;48;35;18;;30.61111111;17.96335433;29;15;1;;;;;
3;Podkarpackie;mielecki;Mielec;gmina miejska;1811011;275592;NIEPUBLICZNE LICEUM OGÓLNOKSZTAŁCĄCE W MIELCU;Mielec;ul. Obrońców Pokoju 3;liceum;dla młodzieży;Nie;8;9;88.88888889;9;;100;61.66666667;11.05541597;58;58;9;100;63.11111111;9;;100;85.11111111;17.16226121;95;55;9;100;91.88888889;9;;88.88888889;61.11111111;19.75091809;63;80;8;;62.875;25.25587803;65;60;;;;;;
3;Podkarpackie;mielecki;Mielec;gmina miejska;1811011;478937;BRANŻOWA SZKOŁA II STOPNIA NR 3 W MIELCU;Mielec;ul. Kazimierza Jagiellończyka 3;branzowa;nie dotyczy;Tak;1;2;;2;;;;;;;2;;;2;;;;;;;2;;;2;;;;;;;1;;;;;;;;;;;
3;Podkarpackie;mielecki;Przecław;obszar wiejski;1811075;104330;TECHNIKUM W RZEMIENIU;Rzemień;243;technikum;dla młodzieży;Tak;13;35;37.14285714;36;;62.85714286;36.22222222;20.09852276;36;57;35;100;65.14285714;36;;71.42857143;47.11111111;25.75394013;44.5;52;35;100;68.31428571;36;;40;29.61111111;17.17601328;24;20;10;;38.33333333;23.9072281;42;;9;;1.333333333;1.490711985;0;0
3;Podkarpackie;mielecki;Radomyśl Wielki;miasto;1811084;133665;TECHNIKUM W RADOMYŚLU WIELKIM;Radomyśl Wielki;ul. Kościuszki 2;technikum;dla młodzieży;Tak;21;30;70;30;;93.33333333;52.06666667;13.56203852;53.5;48;30;100;63.8;30;;83.33333333;59.76666667;26.90933337;62.5;47;30;100;67.26666667;30;;76.66666667;46.1;21.08609336;46;20;17;;40.29411765;17.0837546;37;37;8;;9.375;9.339934422;6;0
3;Podkarpackie;niżański;Jeżowe;gmina wiejska;1812032;61510;LICEUM OGÓLNOKSZTAŁCĄCE;Jeżowe;162A;liceum;dla młodzieży;Tak;11;11;100;11;;100;52.36363636;15.78994345;50;35;11;100;78.18181818;8;;100;78.75;20.80715021;87.5;;8;100;85.375;11;;100;55.81818182;13.38804203;54;54;5;;63.4;22.17746604;47;45;7;;27;31.52323406;3;0
3;Podkarpackie;niżański;Jeżowe;gmina wiejska;1812032;61509;TECHNIKUM;Jeżowe;162A;technikum;dla młodzieży;Tak;10;10;100;10;;100;57.3;10.82635673;56.5;55;10;100;81.4;7;;100;59.28571429;27.14360901;62;;7;100;68.42857143;10;;100;54.1;15.29346266;50;48;6;;36.83333333;21.65961424;25;22;;;;;;
3;Podkarpackie;niżański;Nisko;miasto;1812054;27714;LICEUM OGÓLNOKSZTAŁCĄCE IM. STEFANA CZARNIECKIEGO;Nisko;pl. Wolności 3;liceum;dla młodzieży;Tak;106;110;96.36363636;110;;99.09090909;64.96363636;14.21837945;67;63;110;100;67.87272727;110;;99.09090909;79.98181818;19.44455138;85;98;110;100;79.27272727;110;;97.27272727;66.98181818;22.24491027;67.5;76;77;;62.49350649;24.19811272;62;93;35;;36.37142857;24.9411716;29;0
3;Podkarpackie;niżański;Nisko;miasto;1812054;60826;TECHNIKUM IM. STANISŁAWA BERESIA;Nisko;ul. Sandomierska 1;technikum;dla młodzieży;Tak;68;83;81.92771084;83;;97.59036145;58.5060241;15.68928227;58;72;83;95.18072289;57.51807229;83;;91.56626506;69.06024096;24.73198475;77;93;83;95.18072289;67.55421687;83;;86.74698795;60.46987952;24.53388969;63;37;54;;52.03703704;27.18657278;51;17;4;;;;;
3;Podkarpackie;niżański;Rudnik nad Sanem;miasto;1812064;29081;LICEUM OGÓLNOKSZTAŁCĄCE;Rudnik nad Sanem;ul. marsz. Józefa Piłsudskiego 28;liceum;dla młodzieży;Tak;7;9;77.77777778;9;;100;44.22222222;4.685148587;43;43;9;100;62.22222222;9;;100;85.55555556;12.56194528;90;90;9;100;91.11111111;9;;77.77777778;39.11111111;18.06435683;28;28;7;;73.85714286;14.29713829;72;;1;;;;;
3;Podkarpackie;niżański;Rudnik nad Sanem;miasto;1812064;74095;TECHNIKUM;Rudnik nad Sanem;ul. marsz. Józefa Piłsudskiego 28;technikum;dla młodzieży;Tak;9;23;39.13043478;23;;73.91304348;40.52173913;20.4213647;35;33;23;100;50.08695652;23;;91.30434783;60.43478261;24.2196939;63;35;23;100;68.52173913;23;;47.82608696;27.7826087;12.80949553;26;17;12;;30.25;16.51325225;25;13;;;;;;
3;Podkarpackie;przemyski;Dubiecko;miasto;1813024;68388;LICEUM OGÓLNOKSZTAŁCĄCE IM. IGNACEGO KRASICKIEGO W DUBIECKU;Dubiecko;ul. Przemyska 6;liceum;dla młodzieży;Tak;20;23;86.95652174;23;;91.30434783;61;18.26376789;63;62;23;100;63.2173913;23;;95.65217391;68.43478261;22.88691688;73;82;23;100;60.91304348;23;;86.95652174;62.43478261;26.81470409;59;17;17;;35.94117647;17.30851741;37;13;7;;46.57142857;19.08520102;43;
3;Podkarpackie;przemyski;Dubiecko;obszar wiejski;1813025;110540;TECHNIKUM;Nienadowa;555;technikum;dla młodzieży;Tak;6;7;85.71428571;7;;100;51.57142857;5.602477586;55;55;7;100;39.42857143;7;;100;54;23.80876189;62;;7;100;48;7;;85.71428571;44.85714286;15.08479434;43;39;;;;;;;;;;;;
3;Podkarpackie;Przemyśl;Przemyśl;gmina miejska;1862011;129072;LICEUM OGÓLNOKSZTAŁCĄCE SINUS W PRZEMYŚLU;Przemyśl;ul. Tadeusza Kościuszki 2;liceum;dla dorosłych;Nie;16;21;76.19047619;22;;76.19047619;32.81818182;16.58212719;36.5;7;21;100;37.85714286;22;;95.23809524;60.27272727;23.00035932;68;68;21;100;52.14285714;21;;80.95238095;45.57142857;23.11579841;41;17;13;;44.76923077;22.26468002;45;;2;;;;;
3;Podkarpackie;Przemyśl;Przemyśl;gmina miejska;1862011;6490;II LICEUM OGÓLNOKSZTAŁCĄCE IM. PROF. KAZIMIERZA MORAWSKIEGO W PRZEMYŚLU;Przemyśl;ul. Biskupa Jakuba Glazera 44;liceum;dla młodzieży;Tak;164;166;98.79518072;166;;99.39759036;62.10843373;15.46742558;65;70;166;100;82.62048193;159;;99.37106918;84.16352201;18.69243758;92;97;159;100;85.88679245;166;;99.39759036;75.92771084;17.70561352;76;100;139;;63.55072464;21.80316174;67;50;63;;50.80952381;33.16617953;51;0
3;Podkarpackie;Przemyśl;Przemyśl;gmina miejska;1862011;10492;NIEPUBLICZNE LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH W PRZEMYŚLU;Przemyśl;pl. Plac Tadeusza Czackiego 2;liceum;dla dorosłych;Nie;6;6;100;6;;100;31;16.653328;32.5;;6;100;83.83333333;6;;100;87.5;12.67214794;92.5;98;6;100;85;6;;100;50.83333333;9.099755796;49;50;3;;;;;;;;;;;
3;Podkarpackie;Przemyśl;Przemyśl;gmina miejska;1862011;15946;VII LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH W PRZEMYŚLU;Przemyśl;ul. Harcmistrz Izydory Kossowskiej 1;liceum;dla dorosłych;Tak;1;6;16.66666667;8;;33.33333333;22.75;24.23710998;11.5;;6;83.33333333;44;8;;66.66666667;49.125;27.47470428;41.5;50;6;100;60;8;;33.33333333;25.625;22.65467667;16;11;2;;;;;;;;;;;
3;Podkarpackie;Przemyśl;Przemyśl;gmina miejska;1862011;9689;"LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH ""PARTNER"" W PRZEMYŚLU";Przemyśl;ul. Kamienny Most 6;liceum;dla dorosłych;Nie;5;7;71.42857143;7;;85.71428571;38.85714286;9.672177646;38;43;7;100;84.28571429;6;;83.33333333;59;29.45052348;50;98;6;100;56.66666667;7;;71.42857143;27.85714286;9.804205678;26;17;3;;;;;;1;;;;;
3;Podkarpackie;Przemyśl;Przemyśl;gmina miejska;1862011;8702;TECHNIKUM NR 2 W PRZEMYŚLU;Przemyśl;ul. Harcmistrz Izydory Kossowskiej 1;technikum;dla młodzieży;Tak;53;57;92.98245614;58;;98.24561404;51.37931034;15.86780256;50;42;57;98.24561404;63.33333333;58;;96.49122807;69.46551724;22.73703914;75.5;93;58;98.24561404;69.5;58;;92.98245614;58.77586207;22.22924689;54;46;44;;44.38636364;25.31188717;44;22;7;;13.85714286;13.54810025;11;0
3;Podkarpackie;Przemyśl;Przemyśl;gmina miejska;1862011;124237;LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH W PRZEMYŚLU;Przemyśl;ul. Biskupa Jakuba Glazera 44;liceum;dla dorosłych;Nie;42;51;82.35294118;54;;82.35294118;33.01851852;18.34695528;33;15;57;100;74.68421053;52;;100;73.42307692;16.15471609;77;57;52;100;54.61538462;57;;92.15686275;58.61403509;23.591371;59;76;24;;45.66666667;24.36641587;47.5;0;33;;19.81818182;27.65091324;0;0
3;Podkarpackie;Przemyśl;Przemyśl;gmina miejska;1862011;15945;LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH;Przemyśl;ul. Harcmistrz Izydory Kossowskiej 1;liceum;dla dorosłych;Tak;8;30;26.66666667;31;;50;33.25806452;20.58337529;30;17;31;90;43.8;30;;68.96551724;51.56666667;28.91675792;43;17;30;96.55172414;57.56666667;31;;33.33333333;25.5483871;14.90580902;24;30;12;;43.58333333;30.72853813;41;12;12;;2.666666667;4.089281382;0;0
3;Podkarpackie;Przemyśl;Przemyśl;gmina miejska;1862011;12454;TECHNIKUM NR 1 IM. ARMII KRAJOWEJ W PRZEMYŚLU;Przemyśl;ul. Bakończycka 11;technikum;dla młodzieży;Tak;29;41;70.73170732;41;;95.12195122;46.63414634;13.85597713;47;48;41;100;73.56097561;40;;90;55.5;21.27909773;51;50;40;100;67.2;41;;73.17073171;41.24390244;18.67146053;39;52;21;;36.14285714;22.19027182;37;15;;;;;;
3;Podkarpackie;Przemyśl;Przemyśl;gmina miejska;1862011;11542;TECHNIKUM NR 8 IM. KS. ABP. IGNACEGO TOKARCZUKA W PRZEMYŚLU;Przemyśl;ul. Aleksandra Dworskiego 100;technikum;dla młodzieży;Tak;38;54;70.37037037;54;;85.18518519;41.57407407;15.34854542;42;35;54;96.2962963;52.74074074;54;;88.88888889;64.94444444;27.19028739;75;77;54;94.44444444;70.96296296;54;;74.07407407;44.90740741;19.8934835;43;43;41;;38.63414634;19.28572845;37;18;2;;;;;
3;Podkarpackie;Przemyśl;Przemyśl;gmina miejska;1862011;8229;III LICEUM OGÓLNOKSZTAŁCĄCE W PRZEMYŚLU;Przemyśl;ul. Franciszka Smolki 10;liceum;dla młodzieży;Tak;6;7;85.71428571;7;;100;58.42857143;14.69554979;67;47;7;100;91;7;;85.71428571;78.14285714;21.87907396;87;;7;100;86.28571429;7;;100;76.42857143;22.23804425;78;98;7;;51.14285714;25.0167291;52;;2;;;;;
3;Podkarpackie;Przemyśl;Przemyśl;gmina miejska;1862011;103665;OGÓLNOKSZTAŁCACA SZKOŁA MUZYCZNA II ST. W PRZEMYŚLU;Przemyśl;ul. Juliusza Słowackiego 91;liceum;nie dotyczy;Tak;11;11;100;11;;100;60.90909091;15.09638455;57;85;11;100;82.36363636;11;;100;87.36363636;19.26028758;93;93;11;100;85.81818182;11;;100;72.18181818;17.4971072;76;76;10;;69.8;23.80252087;76;67;5;;32.4;20.05592182;31;31
3;Podkarpackie;Przemyśl;Przemyśl;gmina miejska;1862011;12339;TECHNIKUM NR 6 IM. KSIĘDZA FRANCISZKA WINNICKIEGO W PRZEMYŚLU;Przemyśl;ul. Aleksandra Dworskiego 99;technikum;dla młodzieży;Tak;12;19;63.15789474;19;;78.94736842;41.31578947;20.22258412;40;30;19;94.73684211;47.36842105;18;;88.88888889;62.22222222;23.92477924;59;48;18;100;61.16666667;19;;73.68421053;42.10526316;21.5892145;37;15;6;;51.33333333;15.06283137;54;;;;;;;
3;Podkarpackie;Przemyśl;Przemyśl;gmina miejska;1862011;9429;IV LICEUM OGÓLNOKSZTAŁCĄCE W PRZEMYŚLU;Przemyśl;ul. Jana Kilińskiego 10;liceum;dla młodzieży;Tak;57;61;93.44262295;61;;98.36065574;61.67213115;11.93248948;62;57;61;100;77.16393443;60;;96.66666667;76.41666667;20.38732586;82;98;60;100;77.8;61;;95.08196721;63.68852459;20.61158435;63;43;52;;52.23076923;23.33503093;47.5;47;27;;43.18518519;25.85004769;43;0
