year,city,school,address,course,threshold
2025/2026,Rzeszowie,I LO im. ks. Stanisława Konarskiego,ul. 3 Maja 15 35-030 Rzeszów Śródmieście,Klasa 1A (pol-his-WOS),160.55
2025/2026,Rzeszowie,I LO im. ks. Stanisława Konarskiego,ul. 3 Maja 15 35-030 Rzeszów Śródmieście,Klasa 1B (biol-chem-mat),160.45
2025/2026,Rzeszowie,I LO im. ks. Stanisława Konarskiego,ul. 3 Maja 15 35-030 Rzeszów Śródmieście,Klasa 1C grupa 1 (mat-inf-ang),165.10
2025/2026,Rzeszowie,I LO im. ks. Stanisława Konarskiego,ul. 3 Maja 15 35-030 Rzeszów Śródmieście,Klasa 1C grupa 2 (mat-fiz-ang),169.90
2025/2026,Rzeszowie,I LO im. ks. Stanisława Konarskiego,ul. 3 Maja 15 35-030 Rzeszów Śródmieście,Klasa 1D (mat-geo-ang),164.95
2025/2026,Rzeszowie,I LO im. ks. Stanisława Konarskiego,ul. 3 Maja 15 35-030 Rzeszów Śródmieście,Klasa 1E (biol-chem),162.90
2025/2026,Rzeszowie,II LO im. Leopolda Lisa-Kuli,ul. ks. Józefa Jałowego 22 35-010 Rzeszów Centrum,Klasa 1A (biol-chem),154.85
2025/2026,Rzeszowie,II LO im. Leopolda Lisa-Kuli,ul. ks. Józefa Jałowego 22 35-010 Rzeszów Centrum,Klasa 1B (pol-his-WOS),146.25
2025/2026,Rzeszowie,II LO im. Leopolda Lisa-Kuli,ul. ks. Józefa Jałowego 22 35-010 Rzeszów Centrum,Klasa 1C (mat-fiz-ang),153.10
2025/2026,Rzeszowie,II LO im. Leopolda Lisa-Kuli,ul. ks. Józefa Jałowego 22 35-010 Rzeszów Centrum,Klasa 1D (biol-chem-mat),147.70
2025/2026,Rzeszowie,II LO im. Leopolda Lisa-Kuli,ul. ks. Józefa Jałowego 22 35-010 Rzeszów Centrum,Klasa 1E (mat-geo-ang),158.10
2025/2026,Rzeszowie,II LO im. Leopolda Lisa-Kuli,ul. ks. Józefa Jałowego 22 35-010 Rzeszów Centrum,Klasa 1F (mat-inf-ang),155.55
2025/2026,Rzeszowie,II LO im. Leopolda Lisa-Kuli,ul. ks. Józefa Jałowego 22 35-010 Rzeszów Centrum,Klasa 1G (biol-chem),brak danych
2025/2026,Rzeszowie,II LO im. Leopolda Lisa-Kuli,ul. ks. Józefa Jałowego 22 35-010 Rzeszów Centrum,Klasa 1H (mat-fiz-ang),brak danych
2025/2026,Rzeszowie,III LO im. Cypriana Kamila Norwida,ul. Fryderyka Szopena 11 35-055 Rzeszów Budziwój,Klasa 1A (humanistyczno-przyrodnicza),151.45
2025/2026,Rzeszowie,III LO im. Cypriana Kamila Norwida,ul. Fryderyka Szopena 11 35-055 Rzeszów Budziwój,Klasa 1B (politechniczna),139.00
2025/2026,Rzeszowie,III LO im. Cypriana Kamila Norwida,ul. Fryderyka Szopena 11 35-055 Rzeszów Budziwój,Klasa 1C (promedyczna),157.50
2025/2026,Rzeszowie,III LO im. Cypriana Kamila Norwida,ul. Fryderyka Szopena 11 35-055 Rzeszów Budziwój,Klasa 1D (promedyczna),157.85
2025/2026,Rzeszowie,III LO im. Cypriana Kamila Norwida,ul. Fryderyka Szopena 11 35-055 Rzeszów Budziwój,Klasa 1E (biznes),144.95
2025/2026,Rzeszowie,III LO im. Cypriana Kamila Norwida,ul. Fryderyka Szopena 11 35-055 Rzeszów Budziwój,Klasa 1F (geo-mat-ang),147.15
2025/2026,Rzeszowie,III LO im. Cypriana Kamila Norwida,ul. Fryderyka Szopena 11 35-055 Rzeszów Budziwój,Klasa 1G (geograficzno-społeczna),139.40
2025/2026,Rzeszowie,IV LO im. Mikołaja Kopernika,ul. Jarosława Dąbrowskiego 82 35-036 Rzeszów Dąbrowskiego,Klasa 1A (mat-fiz),158.70
2025/2026,Rzeszowie,IV LO im. Mikołaja Kopernika,ul. Jarosława Dąbrowskiego 82 35-036 Rzeszów Dąbrowskiego,Klasa 1B (biol-chem),149.95
2025/2026,Rzeszowie,IV LO im. Mikołaja Kopernika,ul. Jarosława Dąbrowskiego 82 35-036 Rzeszów Dąbrowskiego,Klasa 1C (biol-chem-mat),162.05
2025/2026,Rzeszowie,IV LO im. Mikołaja Kopernika,ul. Jarosława Dąbrowskiego 82 35-036 Rzeszów Dąbrowskiego,Klasa 1D (mat-fiz-chem),127.25
2025/2026,Rzeszowie,IV LO im. Mikołaja Kopernika,ul. Jarosława Dąbrowskiego 82 35-036 Rzeszów Dąbrowskiego,Klasa 1E (biz i zarz-ang-mat),148.40
2025/2026,Rzeszowie,IV LO im. Mikołaja Kopernika,ul. Jarosława Dąbrowskiego 82 35-036 Rzeszów Dąbrowskiego,Klasa 1F (mat-geo-ang),150.75
2025/2026,Rzeszowie,IV LO im. Mikołaja Kopernika,ul. Jarosława Dąbrowskiego 82 35-036 Rzeszów Dąbrowskiego,Klasa 1G (pol-his-WOS),139.35
2025/2026,Rzeszowie,IV LO im. Mikołaja Kopernika,ul. Jarosława Dąbrowskiego 82 35-036 Rzeszów Dąbrowskiego,Klasa 1H (mat-biol-ang),151.20
2025/2026,Rzeszowie,V LO im. K. K. Baczyńskiego,ul. Hetmańska 38 35-045 Rzeszów Śródmieście,Klasa 1A (sportowa - piłka nożna chłopców),40.00
2025/2026,Rzeszowie,V LO im. K. K. Baczyńskiego,ul. Hetmańska 38 35-045 Rzeszów Śródmieście,Klasa 1B (sportowa - akrobatyka/trampolina/fitness),85.00
2025/2026,Rzeszowie,V LO im. K. K. Baczyńskiego,ul. Hetmańska 38 35-045 Rzeszów Śródmieście,Klasa 1C (sportowa - taniec/akrobatyka/koszykówka dziewcząt),80.00
2025/2026,Rzeszowie,V LO im. K. K. Baczyńskiego,ul. Hetmańska 38 35-045 Rzeszów Śródmieście,Klasa 1D (sportowa - lekkoatletyka),116.00
2025/2026,Rzeszowie,V LO im. K. K. Baczyńskiego,ul. Hetmańska 38 35-045 Rzeszów Śródmieście,Klasa 1E (mistrzostwa sportowego - piłka ręczna dziewcząt),327.00
2025/2026,Rzeszowie,V LO im. K. K. Baczyńskiego,ul. Hetmańska 38 35-045 Rzeszów Śródmieście,Klasa 1F (mistrzostwa sportowego - piłka siatkowa dziewcząt),55.00
2025/2026,Rzeszowie,V LO im. K. K. Baczyńskiego,ul. Hetmańska 38 35-045 Rzeszów Śródmieście,Klasa 1G (mistrzostwa sportowego - piłka siatkowa chłopców),221.00
2025/2026,Rzeszowie,VI LO im. Ambrożego Towarnickiego,ul. Ambrożego Towarnickiego 4 35-010 Rzeszów Staroniwa,Klasa 1A (mat-fiz-ang),128.95
2025/2026,Rzeszowie,VI LO im. Ambrożego Towarnickiego,ul. Ambrożego Towarnickiego 4 35-010 Rzeszów Staroniwa,Klasa 1B (mat-geo-ang),147.05
2025/2026,Rzeszowie,VI LO im. Ambrożego Towarnickiego,ul. Ambrożego Towarnickiego 4 35-010 Rzeszów Staroniwa,Klasa 1C (biol-chem),149.05
2025/2026,Rzeszowie,VI LO im. Ambrożego Towarnickiego,ul. Ambrożego Towarnickiego 4 35-010 Rzeszów Staroniwa,Klasa 1D (pol-ang),142.45
2025/2026,Rzeszowie,VI LO im. Ambrożego Towarnickiego,ul. Ambrożego Towarnickiego 4 35-010 Rzeszów Staroniwa,Klasa 1E (his-WOS-ang),134.90
2025/2026,Rzeszowie,VI LO im. Ambrożego Towarnickiego,ul. Ambrożego Towarnickiego 4 35-010 Rzeszów Staroniwa,Klasa 1F (mat-ang),150.00
2025/2026,Rzeszowie,VI LO im. Ambrożego Towarnickiego,ul. Ambrożego Towarnickiego 4 35-010 Rzeszów Staroniwa,Klasa 1G (geo-ang),137.70
2025/2026,Rzeszowie,VI LO im. Ambrożego Towarnickiego,ul. Ambrożego Towarnickiego 4 35-010 Rzeszów Staroniwa,Klasa 1H (pol-biol-ang),142.70
2025/2026,Rzeszowie,VI LO im. Ambrożego Towarnickiego,ul. Ambrożego Towarnickiego 4 35-010 Rzeszów Staroniwa,Klasa 1I (inf-mat-ang),132.95
2025/2026,Rzeszowie,VII Liceum Ogólnokształcace,al. Tadeusza Rejtana 3 35-326 Rzeszów,Klasa 1T (językowo - turystyczna),90.90
2025/2026,Rzeszowie,VIII LO im. Stanisława Wyspiańskiego,ul. Stanisława Wyspiańskiego 16a 35-111 Rzeszów,Klasa 1A (mat-geo-ang),92.25
2025/2026,Rzeszowie,VIII LO im. Stanisława Wyspiańskiego,ul. Stanisława Wyspiańskiego 16a 35-111 Rzeszów,Klasa 1B (biol-chem-ang),115.75
2025/2026,Rzeszowie,VIII LO im. Stanisława Wyspiańskiego,ul. Stanisława Wyspiańskiego 16a 35-111 Rzeszów,Klasa 1C (pol-his-ang),106.45
2025/2026,Rzeszowie,VIII LO im. Stanisława Wyspiańskiego,ul. Stanisława Wyspiańskiego 16a 35-111 Rzeszów,Klasa 1D (geo-his-ang),96.95
2025/2026,Rzeszowie,VIII LO im. Stanisława Wyspiańskiego,ul. Stanisława Wyspiańskiego 16a 35-111 Rzeszów,Klasa 1E (biol-pol-ang),115.70
2025/2026,Rzeszowie,IX LO im. Św. Królowej Jadwigi,ul. Elizy Orzeszkowej 8a 35-006 Rzeszów Baranówka,Klasa 1A grupa 1 (ogólnodostępna biologiczno - medyczna),154.90
2025/2026,Rzeszowie,IX LO im. Św. Królowej Jadwigi,ul. Elizy Orzeszkowej 8a 35-006 Rzeszów Baranówka,Klasa 1A grupa 2 (dwujęzyczna biologiczno - medyczna),171.95
2025/2026,Rzeszowie,IX LO im. Św. Królowej Jadwigi,ul. Elizy Orzeszkowej 8a 35-006 Rzeszów Baranówka,Klasa 1B grupa 1 (ogólnodostępna ekonomiczno - menadżerska),153.80
2025/2026,Rzeszowie,IX LO im. Św. Królowej Jadwigi,ul. Elizy Orzeszkowej 8a 35-006 Rzeszów Baranówka,Klasa 1B grupa 2 (dwujęzyczna ekonomiczno - menadżerska),173.75
2025/2026,Rzeszowie,IX LO im. Św. Królowej Jadwigi,ul. Elizy Orzeszkowej 8a 35-006 Rzeszów Baranówka,Klasa 1C (dwujęzyczna politechniczna),177.50
2025/2026,Rzeszowie,IX LO im. Św. Królowej Jadwigi,ul. Elizy Orzeszkowej 8a 35-006 Rzeszów Baranówka,Klasa 1D grupa 1 (ogólnodostępna dyplomatyczno - prawnicza),149.30
2025/2026,Rzeszowie,IX LO im. Św. Królowej Jadwigi,ul. Elizy Orzeszkowej 8a 35-006 Rzeszów Baranówka,Klasa 1D grupa 2 (dwujęzyczna dyplomatyczno - prawnicza),163.55
2025/2026,Rzeszowie,IX LO im. Św. Królowej Jadwigi,ul. Elizy Orzeszkowej 8a 35-006 Rzeszów Baranówka,Klasa 1M IB (międzynarodowa),179.80
2025/2026,Rzeszowie,X Liceum Ogólnokształcące,ul. mjr. Henryka Sucharskiego 4 35-225 Rzeszów,Klasa 1LOs (ogólnokształcąca z elementami wizażu i stylizacji),36.80
2025/2026,Rzeszowie,X Liceum Ogólnokształcące,ul. mjr. Henryka Sucharskiego 4 35-225 Rzeszów,Klasa 1LOw (wojskowa – Oddziały Przygotowania Wojskowego),69.25
2025/2026,Rzeszowie,XII Liceum Ogólnokształcące Z Oddziałami Integracyjnymi,al. Tadeusza Rejtana 30 35-310 Rzeszów,Klasa 1A (humanistyczna),86.60
2025/2026,Rzeszowie,XII Liceum Ogólnokształcące Z Oddziałami Integracyjnymi,al. Tadeusza Rejtana 30 35-310 Rzeszów,Klasa 1B (przyrodnicza),89.00
2025/2026,Rzeszowie,XII Liceum Ogólnokształcące Z Oddziałami Integracyjnymi,al. Tadeusza Rejtana 30 35-310 Rzeszów,Klasa 1C (turystyczno-społeczna),82.00
2025/2026,Rzeszowie,XIV LO w ZST,ul. Adama Matuszczaka 7 35-084 Rzeszów,Klasa 1A (woskowa - OPW),98.95
2025/2026,Rzeszowie,Publiczne Liceum Ogólnokształcące im. Pauli Montal Sióstr Pijarek w Rzeszowie,ul. Sanocka 70 35-514 Rzeszów,Klasa 1A (medyczna),140.40
2025/2026,Rzeszowie,Publiczne Liceum Ogólnokształcące im. Pauli Montal Sióstr Pijarek w Rzeszowie,ul. Sanocka 70 35-514 Rzeszów,Klasa 1B (językowo-prawny),131.55
2025/2026,Rzeszowie,Publiczne Liceum Ogólnokształcące im. Pauli Montal Sióstr Pijarek w Rzeszowie,ul. Sanocka 70 35-514 Rzeszów,Klasa 1C (politechniczna/turystyczna),133.10
2025/2026,Rzeszowie,Publiczne Akademickie LO,ul. Antoniego Kopaczewskiego 2 35-225 Rzeszów,Klasa 1A (dwujęzyczna informatyczno - matematyczna),148.55
2025/2026,Rzeszowie,Publiczne Akademickie LO,ul. Antoniego Kopaczewskiego 2 35-225 Rzeszów,Klasa 1B (ogólnodostępna humanistyczno - artystyczna),142.70
2025/2026,Rzeszowie,Publiczne Akademickie LO,ul. Antoniego Kopaczewskiego 2 35-225 Rzeszów,Klasa 1C (dwujęzyczna biologiczno chemiczna),154.25
2025/2026,Rzeszowie,LO Sióstr Prezentek im. Jana Pawła II,ul. ks. Józefa Jałowego 1 35-010 Rzeszów Centrum,Klasa 1A grupa 1 (humanistyczna),113.20
2025/2026,Rzeszowie,LO Sióstr Prezentek im. Jana Pawła II,ul. ks. Józefa Jałowego 1 35-010 Rzeszów Centrum,Klasa 1A grupa 2 (biologiczna z językiem polskim),118.10
2025/2026,Rzeszowie,LO Sióstr Prezentek im. Jana Pawła II,ul. ks. Józefa Jałowego 1 35-010 Rzeszów Centrum,Klasa 1B (biol-chem),130.25
2025/2026,Rzeszowie,LO Sióstr Prezentek im. Jana Pawła II,ul. ks. Józefa Jałowego 1 35-010 Rzeszów Centrum,Klasa 1C (biol-chem-mat),156.80
2025/2026,Rzeszowie,LO Sióstr Prezentek im. Jana Pawła II,ul. ks. Józefa Jałowego 1 35-010 Rzeszów Centrum,Klasa 1D (mat-geo),114.40
2025/2026,Rzeszowie,LO Sióstr Prezentek im. Jana Pawła II,ul. ks. Józefa Jałowego 1 35-010 Rzeszów Centrum,Klasa 1E (mat-fiz),125.35
2025/2026,Rzeszowie,LO Sióstr Prezentek im. Jana Pawła II,ul. ks. Józefa Jałowego 1 35-010 Rzeszów Centrum,Klasa 1F (mat-inf),123.00
2025/2026,Rzeszowie,Dwujęzyczne Liceum Uniwersyteckie im. Stanisława Barańczaka w Rzeszowie,,Klasa 1L (dwujęzyczna pol-WOS - Law & Journalism),157.85
2025/2026,Rzeszowie,Dwujęzyczne Liceum Uniwersyteckie im. Stanisława Barańczaka w Rzeszowie,,Klasa 1MS (dwujęzyczna biol-chem - Medical Science),90.90
2025/2026,Rzeszowie,Dwujęzyczne Liceum Uniwersyteckie im. Stanisława Barańczaka w Rzeszowie,,Klasa 1S (dwujęzyczna mat-ang - Science),143.50
2025/2026,Szczecinie,I LO im. Marii Skłodowskiej-Curie,al. Piastów 12 70-331 Szczecin Turzyn,Klasa 1A (lingwistyczno-turystyczna),149.10
2025/2026,Szczecinie,I LO im. Marii Skłodowskiej-Curie,al. Piastów 12 70-331 Szczecin Turzyn,Klasa 1B (biologiczno-medyczna),162.95
2025/2026,Szczecinie,I LO im. Marii Skłodowskiej-Curie,al. Piastów 12 70-331 Szczecin Turzyn,Klasa 1C (mat-fiz-inf),158.70
2025/2026,Szczecinie,I LO im. Marii Skłodowskiej-Curie,al. Piastów 12 70-331 Szczecin Turzyn,Klasa 1D (lingwistyczno-teatralna),146.05
2025/2026,Szczecinie,I LO im. Marii Skłodowskiej-Curie,al. Piastów 12 70-331 Szczecin Turzyn,Klasa 1E (dziennikarsko-prawnicza),156.25
2025/2026,Szczecinie,I LO im. Marii Skłodowskiej-Curie,al. Piastów 12 70-331 Szczecin Turzyn,Klasa 1F (psychologiczno-językowa),155.05
2025/2026,Szczecinie,II LO im. Mieszka I,ul. Henryka Pobożnego 2 70-507 Szczecin Śródmieście,Klasa 1B (językowo-matematyczna),158.20
2025/2026,Szczecinie,II LO im. Mieszka I,ul. Henryka Pobożnego 2 70-507 Szczecin Śródmieście,Klasa 1D (społeczno-prawna),155.45
2025/2026,Szczecinie,II LO im. Mieszka I,ul. Henryka Pobożnego 2 70-507 Szczecin Śródmieście,Klasa 1G (mat-chem),162.35
2025/2026,Szczecinie,II LO im. Mieszka I,ul. Henryka Pobożnego 2 70-507 Szczecin Śródmieście,Klasa 1H (biol-chem),168.35
2025/2026,Szczecinie,II LO im. Mieszka I,ul. Henryka Pobożnego 2 70-507 Szczecin Śródmieście,Klasa 1IB (International Baccalaureate),235.85
2025/2026,Szczecinie,III LO im. Mikołaja Kopernika,ul. Pomorska 150 70-812 Szczecin Prawobrzeże,Klasa 1A (humanistyczna),109.05
2025/2026,Szczecinie,III LO im. Mikołaja Kopernika,ul. Pomorska 150 70-812 Szczecin Prawobrzeże,Klasa 1B (europejska),115.00
2025/2026,Szczecinie,III LO im. Mikołaja Kopernika,ul. Pomorska 150 70-812 Szczecin Prawobrzeże,Klasa 1C (biologiczno-medyczna),128.25
2025/2026,Szczecinie,IV LO im. Bolesława Prusa,ul. Kingi 2 71-032 Szczecin Zachód,Klasa 1A (mat-fiz-ang),113.60
2025/2026,Szczecinie,IV LO im. Bolesława Prusa,ul. Kingi 2 71-032 Szczecin Zachód,Klasa 1B (biol-chem-ang),143.40
2025/2026,Szczecinie,IV LO im. Bolesława Prusa,ul. Kingi 2 71-032 Szczecin Zachód,Klasa 1C (językowo-geograficzna),140.35
2025/2026,Szczecinie,V LO im. Adama Asnyka,ul. Ofiar Oświęcimia 14 71-537 Szczecin Śródmieście,Klasa 1A (mat-geo dwujęzyczna z językiem angielskim),173.10
2025/2026,Szczecinie,V LO im. Adama Asnyka,ul. Ofiar Oświęcimia 14 71-537 Szczecin Śródmieście,Klasa 1B (mat-fiz-inf),172.45
2025/2026,Szczecinie,V LO im. Adama Asnyka,ul. Ofiar Oświęcimia 14 71-537 Szczecin Śródmieście,Klasa 1C (medyczna),170.00
2025/2026,Szczecinie,V LO im. Adama Asnyka,ul. Ofiar Oświęcimia 14 71-537 Szczecin Śródmieście,Klasa 1D (mat-biol),170.30
2025/2026,Szczecinie,VI LO im. Stefana Czarnieckiego,ul. Jagiellońska 41 70-382 Szczecin Śródmieście,Klasa 1A (humanistyczna),141.85
2025/2026,Szczecinie,VI LO im. Stefana Czarnieckiego,ul. Jagiellońska 41 70-382 Szczecin Śródmieście,Klasa 1B grupa 1 (biol-chem-ang),155.20
2025/2026,Szczecinie,VI LO im. Stefana Czarnieckiego,ul. Jagiellońska 41 70-382 Szczecin Śródmieście,Klasa 1B grupa 2 (biologiczno-psychologiczna),150.85
2025/2026,Szczecinie,VI LO im. Stefana Czarnieckiego,ul. Jagiellońska 41 70-382 Szczecin Śródmieście,klasa 1C grupa 1 (matematyczno-przyrodnicza - mat-fiz-ang),brak danych
2025/2026,Szczecinie,VI LO im. Stefana Czarnieckiego,ul. Jagiellońska 41 70-382 Szczecin Śródmieście,Klasa 1C grupa 2 (matematyczno-przyrodnicza - mat-geo-ang),149.20
2025/2026,Szczecinie,VII LO im. K. K. Baczyńskiego,ul. Jana Styki 13 71-138 Szczecin Zachód,Klasa 1A (bezpieczeństwo publiczne),104.20
2025/2026,Szczecinie,VII LO im. K. K. Baczyńskiego,ul. Jana Styki 13 71-138 Szczecin Zachód,Klasa 1B (strażacko-ratownicza),92.55
2025/2026,Szczecinie,VII LO im. K. K. Baczyńskiego,ul. Jana Styki 13 71-138 Szczecin Zachód,Klasa 1C (biologiczno-kryminalistyczna),95.75
2025/2026,Szczecinie,VIII LO im. Olimpijczyków Polskich,ul. Andrzeja Małkowskiego 12 70-306 Szczecin Śródmieście,Klasa 1B (przyrodniczo-medyczna),107.90
2025/2026,Szczecinie,VIII LO im. Olimpijczyków Polskich,ul. Andrzeja Małkowskiego 12 70-306 Szczecin Śródmieście,Klasa 1D (medialna),99.05
2025/2026,Szczecinie,IX LO im. Bohaterów Monte Cassino,pl. Mariacki 1 70-547 Szczecin Śródmieście,Klasa 0 (wstępna z językiem francuskim),brak danych
2025/2026,Szczecinie,IX LO im. Bohaterów Monte Cassino,pl. Mariacki 1 70-547 Szczecin Śródmieście,Klasa 1A (mat-inf-jęz ob),166.05
2025/2026,Szczecinie,IX LO im. Bohaterów Monte Cassino,pl. Mariacki 1 70-547 Szczecin Śródmieście,Klasa 1B (lingwistyczna),163.35
2025/2026,Szczecinie,IX LO im. Bohaterów Monte Cassino,pl. Mariacki 1 70-547 Szczecin Śródmieście,Klasa 1C (dziennikarsko-prawna),165.75
2025/2026,Szczecinie,IX LO im. Bohaterów Monte Cassino,pl. Mariacki 1 70-547 Szczecin Śródmieście,Klasa 1D (dwujęzyczna z językiem niemieckim),125.35
2025/2026,Szczecinie,IX LO im. Bohaterów Monte Cassino,pl. Mariacki 1 70-547 Szczecin Śródmieście,Klasa 1E (medyczno-biotechnologiczna),168.95
2025/2026,Szczecinie,IX LO im. Bohaterów Monte Cassino,pl. Mariacki 1 70-547 Szczecin Śródmieście,Klasa 1F (dwujęzyczna z językiem francuskim),121.85
2025/2026,Szczecinie,XI LO w ZSOnr4,ul. Eugeniusza Romera 2 71-246 Szczecin Zachód,Klasa 1LA (prawna dwujęzyczna z językiem angielskim),141.30
2025/2026,Szczecinie,XI LO w ZSOnr4,ul. Eugeniusza Romera 2 71-246 Szczecin Zachód,Klasa 1LB (medyczna),123.80
2025/2026,Szczecinie,XII LO w ZSS im. Sportowców Ziemi Szczecińskiej,ul. Małopolska 22 70-515 Szczecin Śródmieście,Klasa 1A (biol-chem-ang),128.50
2025/2026,Szczecinie,XII LO w ZSS im. Sportowców Ziemi Szczecińskiej,ul. Małopolska 22 70-515 Szczecin Śródmieście,Klasa 1B (humanistyczno-językowa),126.20
2025/2026,Szczecinie,XII LO w ZSS im. Sportowców Ziemi Szczecińskiej,ul. Małopolska 22 70-515 Szczecin Śródmieście,Klasa 1C (biznesowo-menadżerska),124.95
2025/2026,Szczecinie,XIII LO,ul. Unisławy 26 71-413 Szczecin Śródmieście,Klasa 1A (społeczno-prawna),136.60
2025/2026,Szczecinie,XIII LO,ul. Unisławy 26 71-413 Szczecin Śródmieście,Klasa 1B (biol-chem-mat-jęz ob),175.75
2025/2026,Szczecinie,XIII LO,ul. Unisławy 26 71-413 Szczecin Śródmieście,Klasa 1D (mat-fiz-jęz ob),174.10
2025/2026,Szczecinie,XIV LO w ZSOnr2,ul. Mikołaja Kopernika 16a 70-241 Szczecin Śródmieście,Klasa 0E (klasa wstępna dwujęzyczna z językiem hiszpańskim),167.70
2025/2026,Szczecinie,XIV LO w ZSOnr2,ul. Mikołaja Kopernika 16a 70-241 Szczecin Śródmieście,Klasa 1A grupa 1 (mat-fiz-ang),168.80
2025/2026,Szczecinie,XIV LO w ZSOnr2,ul. Mikołaja Kopernika 16a 70-241 Szczecin Śródmieście,Klasa 1A grupa 2 (mat-chem-ang),167.60
2025/2026,Szczecinie,XIV LO w ZSOnr2,ul. Mikołaja Kopernika 16a 70-241 Szczecin Śródmieście,Klasa 1B grupa 1 (biol-mat-ang),169.35
2025/2026,Szczecinie,XIV LO w ZSOnr2,ul. Mikołaja Kopernika 16a 70-241 Szczecin Śródmieście,Klasa 1B grupa 2 (biol-chem-ang),168.55
2025/2026,Szczecinie,XIV LO w ZSOnr2,ul. Mikołaja Kopernika 16a 70-241 Szczecin Śródmieście,Klasa 1D grupa 1 (geo-mat-ang),183.00
2025/2026,Szczecinie,XIV LO w ZSOnr2,ul. Mikołaja Kopernika 16a 70-241 Szczecin Śródmieście,Klasa 1D grupa 2 (mat-geo-ang),180.65
2025/2026,Szczecinie,XVI Liceum Ogólnokształcące w Szczecinie,ul. Xawerego Dunikowskiego 1 70-123 Szczecin,Klasa 1A (matematyczno-psychologiczna - kognitywistyczna),155.20
2025/2026,Szczecinie,XVI Liceum Ogólnokształcące w Szczecinie,ul. Xawerego Dunikowskiego 1 70-123 Szczecin,Klasa 1B (informatyczna z elementami robotyki),143.45
2025/2026,Szczecinie,XVI Liceum Ogólnokształcące w Szczecinie,ul. Xawerego Dunikowskiego 1 70-123 Szczecin,Klasa 1C (humanistyczo-europejska),132.65
2025/2026,Szczecinie,XVI Liceum Ogólnokształcące w Szczecinie,ul. Xawerego Dunikowskiego 1 70-123 Szczecin,Klasa 1D (przyrodniczo-medyczna),143.10
2025/2026,Szczecinie,XVI Liceum Ogólnokształcące w Szczecinie,ul. Xawerego Dunikowskiego 1 70-123 Szczecin,Klasa 1E (ogólna - uniwersytecka),140.70
2025/2026,Szczecinie,XVIII Liceum Ogólnokształcące im. Józefa Wybickiego,ul. Hoża 3 71-699 Szczecin,Klasa 1A grupa 1 (sportowa - piłka nożna chłopców),106.00
2025/2026,Szczecinie,XVIII Liceum Ogólnokształcące im. Józefa Wybickiego,ul. Hoża 3 71-699 Szczecin,Klasa 1A grupa 2 (piłka siatkowa dziewcząt),102.00
2025/2026,Szczecinie,XVIII Liceum Ogólnokształcące im. Józefa Wybickiego,ul. Hoża 3 71-699 Szczecin,Klasa 1B (teatralno-medialna),53.95
2025/2026,Szczecinie,XVIII Liceum Ogólnokształcące im. Józefa Wybickiego,ul. Hoża 3 71-699 Szczecin,Klasa 1C (biznesowa),36.40
2025/2026,Szczecinie,Liceum Ogólnokształcące Z Oddziałami Sportowymi,ul. Lucjana Rydla 49 70-783 Szczecin,Klasa 1M (interdyscyplinarna),134.00
2025/2026,Szczecinie,Liceum Ogólnokształcące Z Oddziałami Sportowymi,ul. Lucjana Rydla 49 70-783 Szczecin,Klasa 1S (piłka nożna chłopców i dziewcząt),120.00
2025/2026,Szczecinie,Liceum Ogólnokształcące Z Oddziałami Integracyjnymi,al. Wojska Polskiego 119 70-490 Szczecin,Klasa 1A (biologiczna z elementami psychologii),133.50
2025/2026,Szczecinie,Liceum Ogólnokształcące Z Oddziałami Integracyjnymi,al. Wojska Polskiego 119 70-490 Szczecin,Klasa 1A (i) (biologiczna z elementami psychologii),98.75
2025/2026,Szczecinie,Liceum Ogólnokształcące Z Oddziałami Integracyjnymi,al. Wojska Polskiego 119 70-490 Szczecin,Klasa 1B (i) (pedagogiczna),63.50
2025/2026,Szczecinie,Liceum Ogólnokształcące Z Oddziałami Integracyjnymi,al. Wojska Polskiego 119 70-490 Szczecin,Klasa 1B (pedagogiczna),116.60
2025/2026,Szczecinie,Liceum Ogólnokształcące Z Oddziałami Integracyjnymi,al. Wojska Polskiego 119 70-490 Szczecin,Klasa 1C (i) (informatyczno-matematyczna),132.25
2025/2026,Szczecinie,Liceum Ogólnokształcące Z Oddziałami Integracyjnymi,al. Wojska Polskiego 119 70-490 Szczecin,Klasa 1C (informatyczno-matematyczna),102.35
2025/2026,Szczecinie,Liceum Ogólnokształcące Z Oddziałami Integracyjnymi,al. Wojska Polskiego 119 70-490 Szczecin,Klasa 1D (i) (nauk społecznych),82.95
2025/2026,Szczecinie,Liceum Ogólnokształcące Z Oddziałami Integracyjnymi,al. Wojska Polskiego 119 70-490 Szczecin,Klasa 1D (nauk społecznych),121.35
